time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,CapAct1yrUSD,CapMVRVCur,CapMrktCurUSD,CapMrktEstUSD,CapRealUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d,principal_market_price_usd,principal_market_usd
2019-02-26,2378,3438,153603,242996,396,73122,212069,41,19597,382835,252283,219902,165691,4738,10,25034,58,89014,590,4,9306,14,43506,128,1,119061,1352,4,1614335617,30895988.8155258911734830859538,0.21032191,34825264.5943097464346273619462,,165580777.6586974534346792631803,2522.10019284,6160.9678410823868537722116,0.846937835123,67.88276264,31.39434332072544,0.000643487883693746,2.44279266088349,-94.23769008457099,19.746398177947995,2.49914899039929,0.000653881937463472,0.0181196393451366,2.20128722592394,2.49914899039929,0.003827813524,14256332.57867838,7539459.73004321,290779.5054493,12647814.65503162,14206306.90130322,1729098.79394173,14256332.57867838,14256332.57867838,14256332.57867838,945476.99914384,5080457.25745657,14256332.57867838,88.717169,13261830.48981739,14252461.26660431,14256314.50159536,12074227.45097604,14205370.73282603,14256106.94176086,10861337.83538491,13946459.77655723,14256324.24802273,14256196.54597081,14253870.46859407,14223729.25161834,14010524.33788012,13413615.06964909,9940969.01497888,11053501.59533508,12299935.71340988,8574563.61249182,14243622.23742798,14132814.05550288,13700862.73917853,10239751.39313827,11479071.34126228,4174872.33934343,12768869.93195712,8574563.61249182,11352202.58486957,14108598.67062534,13313565.44343243,14256332.57867838,6235,0.07216435,7932,210014.03043286,513020.7322239523265547274814,30.39542342,74.2497172548221498373358,0.001,0.00244279266088349,13.405721855232263,0.06764353054508412,0.06298497039522802,,
2019-02-27,2360,3431,153578,242922,394,73121,212008,43,19611,382818,252206,219838,165665,4731,11,25055,60,89031,587,4,9190,14,43146,125,1,118525,1320,4,1614335617,30347353.2563994877215458664348,0.20667555,34220731.8602001056557442839078,,165577072.708231956159049825184,3584.89142188,8602.9676085652998251968564,0.847301742977,72.31771449,30.929676759035704,0.0006316250146113378,2.39978470646503,-94.3737568481575,24.807083130494686,2.44279266088349,0.000643487883693747,0.017997982482043,2.14793306349332,2.44279266088349,0.003827728737,14259917.47010026,7538969.79694588,144701.07238525,12645864.92890116,14209891.7927251,1730376.59098564,14259917.47010026,14259917.47010026,14259917.47010026,909693.45704036,5074837.44971657,14259917.47010026,88.681193,13264425.59838952,14256047.58948492,14259899.39068001,12082452.92712446,14208943.57199818,14259691.88267589,10887332.89813871,13949933.32212451,14259909.13393152,14259781.46938236,14257457.14704973,14227324.86466436,14014089.04116394,13416204.70157683,10029101.98707669,11079415.90071505,12306783.99442902,8574563.61249182,14246990.17711963,14134845.41707676,13699087.27863346,10230546.58079946,11479924.02219728,4174872.33934343,12761279.53000783,8574563.61249182,11364278.19446033,14112078.1622845,13317009.01595299,14259917.47010026,6790,0.07858796,8779,197184.29392213,473199.8529094329411463881139,40.07833742,96.1793812010611277704226,0.001,0.00239978470646503,13.416646816231209,0.06743011640401905,0.061953204052148034,,
2019-02-28,2372,3437,153614,242952,394,73159,212035,43,19618,382875,252239,219869,165708,4735,10,25068,61,89096,587,4,9134,14,42980,125,0,118293,1307,4,1614335617,30073360.9523173021729445938762,0.20497266,33924945.8900967405301646714088,,165509614.9910429717660935595736,5337.64249538,12693.7255175031426164786396,0.847238817383,72.9031582,30.76072493153393,0.0006269931034482767,2.37815206404142,-93.63386210432364,23.242008281555947,2.39978470646503,0.000631625014611338,0.0179092742685264,2.11169668987694,2.39978470646503,0.003828288791,14265255.11259564,7542465.3881091,117277.08774762,12645684.60824611,14215229.42545688,1732396.59580077,14265255.11259564,14265255.11259564,14265255.11259564,611184.67732249,5072971.36435271,14265255.11259564,88.646747,13269615.66616762,14261384.44371068,14265237.03008032,12086077.87126015,14214256.78580009,14265029.48287272,10888791.59220403,13955007.92573755,14265246.77720477,14265119.11338765,14262795.17878969,14232672.96089351,14019247.70135071,13421180.65229592,9937673.17799269,11093660.15207975,12310392.47817535,8574563.61249182,14252210.2825384,14139305.3143469,13701556.33960249,10226837.87137042,11482998.6418587,0,12759378.58450211,8574563.61249182,11367985.03047547,14117236.2127848,13321441.92200137,14265255.11259564,6448,0.07462963,8229,195674.03478495,465342.609703141457157592629,28.05035547,66.7080107580760358035674,0.001,0.00237815206404142,13.415981656791102,0.0671562827939209,0.06202285478249085,,
2019-03-01,2439,3436,153670,243014,396,73204,212064,43,19628,383001,252315,219922,165792,4744,10,25096,61,89161,592,4,9318,14,43564,127,1,119158,1351,4,1614335617,30857544.774698741738328973602,0.21043302,34826267.628484643186533094664,,165498116.4190697459632562334864,13731.60440712,33491.209112296275658079568,0.847062167919,137.32268384,31.623930279018893,0.0006400478667445943,2.4389873258314,-93.87168154680006,24.328269106792842,2.37815206404142,0.000626993103448276,0.017648005138634,2.09548341354729,2.37815206404142,0.003827925969,14278986.71700276,7554265.14157618,99804.60679502,12651785.61933693,14228961.029864,1489288.80555421,14278986.71700276,14278986.71700276,14278986.71700276,615791.84232763,5068255.41606965,14278986.71700276,88.604226,13280892.45267572,14275113.8619873,14278968.6131695,12095189.44419168,14227947.99446357,14278760.68180785,10891115.55831475,13968252.42988919,14278978.37870679,14278850.638173,14276528.66255413,14246393.6153232,14032759.51946738,13433916.00855598,9944599.35063742,11095915.5086644,12322745.09220647,8574563.61249182,14266266.87409399,14155202.93658235,13721854.48355711,10227527.85082067,11493866.42162932,4174872.33934343,12787814.67647211,8574563.61249182,11371004.70260661,14130719.97462929,13333257.47635945,14278986.71700276,6517,0.07542824,8147,103981.26745939,253608.993457337187997486846,16.03684094,39.113651799034115057516,0.001,0.0024389873258314,13.398803604882165,0.06718316998102039,0.06208994782472531,,
2019-03-02,2381,3444,153724,243053,395,73264,212092,43,19653,383065,252356,219956,165852,4751,10,25131,61,89230,592,4,9240,14,43333,124,1,118807,1334,4,1614335617,30427360.4261592007523302586076,0.20759628,34356458.1282004611486421062144,,165496502.2820875759022559070997,4265.80361292,10260.8214059702730217262736,0.846733094973,219.5337742,31.263234611383734,0.0006313889053185257,2.40536657029708,-93.74093796409767,27.369459758493154,2.4389873258314,0.000640047866744594,0.0180847158287184,2.15199422096134,2.4389873258314,0.003828078081,14283252.52061568,7551960.01132565,82805.76546095,12649781.03624397,14233226.83347692,1490503.4712172,14283252.52061568,14283252.52061568,14283252.52061568,607246.67402788,5070262.03092887,14283252.52061568,88.563729,13284278.68481531,14279380.39775332,14283234.40811392,12094102.61305576,14232202.50061992,14283026.35063323,10894023.98577166,13972240.72508607,14283244.17758562,14283116.38970091,14280795.88168156,14250660.37101565,14036865.11448807,13437271.63634107,9933570.10622606,11098824.93799211,12323189.08021027,8574563.61249182,14270361.29417321,14158250.9946298,13721800.20973333,10229111.10916341,11483044.93117949,4174872.33934343,12782228.66465709,8574563.61249182,11372550.8119603,14134692.78844717,13335678.874749,14283252.52061568,6324,0.07319444,7913,65061.7544959,156497.369269313608088641972,10.99362472,26.4436973878795964318176,0.001,0.00240536657029708,13.38881610446295,0.06689416194584186,0.061637000230579914,,
2019-03-03,2544,3446,153758,243099,396,73301,212123,43,19681,383128,252407,219999,165896,4760,10,25158,61,89296,594,4,9231,14,43290,124,1,118759,1327,4,1614335618,30309671.2137338629293035089102,0.20684057,34230657.3191441463930533027276,,165492958.0349147411376201280941,3723.04613746,8920.1745967372050901314764,0.846558250229,202.91222432,31.30927967769791,0.0006334459497369953,2.39593447606934,-93.5357890085522,24.901409475685043,2.40536657029708,0.000631388905318527,0.0181952779370271,2.12030972581792,2.40536657029708,0.003829786471,14286975.56675314,7505188.67571906,56119.18232484,12650459.14922453,14236846.61775726,1381725.93514426,14286975.56675314,14286975.56675314,14286975.56675314,452213.43505719,5065552.64405238,14286975.56675314,88.545396,13286363.01480673,14283102.60406321,14286957.44318411,12094757.03685343,14235895.27745737,14286749.1694839,10892909.79622814,13975788.44117666,14286967.21955893,14286839.38257809,14284519.3753009,14254391.83970751,14040415.83222598,13440125.88697403,9930845.16902266,11098121.50609645,12324936.54983462,8574563.61249182,14274041.11795395,14161556.5933974,13724167.05473247,10227977.72349894,11481816.18362273,4174872.33934343,12780007.46752874,8574563.61249182,11371322.06440354,14138166.09824912,13337633.75176135,14286975.56675314,7248,0.08388889,9179,70409.6345827,168696.870944135007227164418,9.42478194,22.5811599794816778197196,0.001,0.00239593447606934,13.354414100868834,0.06662828327972761,0.061657612774193474,,
2019-03-04,2454,3446,153795,243159,397,73347,212179,43,19697,383204,252467,220062,165943,4761,10,25180,61,89357,594,4,8865,14,42144,116,0,117018,1266,4,1614335618,28684382.69342562835557434859,0.19587905,32403144.26648278370008763382,,165424245.4373462077530176648217,6342.55594546,14379.152506045452214317102,0.846632474144,140.87296598,30.77675252341198,0.0006130318918760965,2.2670911584687,-93.54184579515572,16.50507215499218,2.39593447606934,0.000633445949736996,0.0184806200921195,2.11070820497243,2.39593447606934,0.003829552852,14292828.1226986,7472339.31005179,66561.64124969,12652505.2097157,14242699.17370272,1386821.71003562,14292828.1226986,14292828.1226986,14292828.1226986,414556.15016118,5066005.56725389,14292828.1226986,88.523455,13290933.65241765,14288953.19150311,14292809.99712692,12100772.43603492,14241732.61466272,14292601.65068155,10888644.58502168,13981375.43507738,14292819.77410887,14292691.9568742,14290371.39013846,14260251.45009912,14046087.27847443,13444929.07837283,9938964.78990771,11094424.37291374,12329544.84200557,8574563.61249182,14279127.45859441,14162257.3059197,13713367.15096437,10223431.97306156,11448091.45753687,0,12758043.73444273,8574563.61249182,11370939.93048341,14143787.56457629,13342421.43042633,14292828.1226986,8270,0.09571759,10942,101458.98486033,230016.767524063834166176671,11.75778418,26.655968557661153885166,0.001,0.0022670911584687,13.352168542862849,0.06455518977770103,0.06268939281982865,,
2019-03-05,2630,3455,153890,243258,396,73438,212272,43,19739,383341,252575,220165,166038,4772,10,25237,62,89477,595,4,9247,14,43377,125,0,118881,1329,4,1614335618,30277663.8761777311432548871056,0.20692951,34205843.1636482106488932795953,,165301906.9589425118574002890898,5437.12333869,13007.2694123635388353857933,0.846313188374,361.78947773,33.71123887584662,0.0006229758977206304,2.39230721874657,-92.8604095456843,26.5836139137812,2.2670911584687,0.000613031891876096,0.0181192710588629,2.00199499047297,2.2670911584687,0.003831054386,14298265.24603729,7449710.85937144,66376.16908392,12656260.71723408,14248136.29704141,1391903.19394746,14298265.24603729,14298265.24603729,14298265.24603729,254309.65766541,5067082.54659439,14298265.24603729,88.516058,13294894.93763387,14294389.71835283,14298247.10574129,12100810.44858794,14247138.4502919,14298038.62705833,10888282.45810753,13986475.17249169,14298256.89454917,14298129.07561876,14295807.94671213,14265696.45285117,14051380.97717947,13449094.80983852,9938473.19952151,11104605.03748502,12332176.20981385,8574563.61249182,14285318.95575675,14172613.22106415,13733455.40562582,10220942.09766832,11488755.65386523,0,12786788.22235215,8574563.61249182,11373100.33167272,14148857.19753086,13345358.90064189,14298265.24603729,7730,0.08946759,10939,39520.95383158,94546.2631430387488464826806,3.86322727,9.2420264856796044429639,0.001,0.00239230721874657,13.333741858008963,0.06455602074197742,0.06295360510336498,,
2019-03-06,2394,3456,154037,243390,398,73550,212395,43,19779,383479,252710,220296,166193,4773,10,25291,61,89616,599,4,9239,15,43383,125,0,118889,1330,4,1614335618,30148147.0306092521376928503143,0.20616903,34081278.5181394462917084141123,,165307462.4843358017857728831427,4172.50794908,9942.6690734669427181856932,0.846145749039,274.90410165,33.88593382706994,0.0006186139526592633,2.38289997162479,-92.30309904563983,25.13928310542542,2.39230721874657,0.000622975897720631,0.0176283876450291,2.11649778803468,2.39230721874657,0.003833669665,14302437.75398637,7431294.7451783,43098.68569569,12651872.67179017,14252308.80499049,1393511.50909048,14302437.75398637,14302437.75398637,14302437.75398637,218367.10135213,5065649.41426869,14302437.75398637,88.459554,13296732.33496561,14298563.03852124,14302419.61055121,12101946.90643152,14251268.97219246,14302210.96956237,10890037.12602162,13990120.66854858,14302429.40345987,14302301.52993261,14299982.29789766,14269861.272634,14055204.69978235,13450971.28078366,9935683.99645061,11094896.40501691,12335492.68300052,8574563.61249182,14289432.31178367,14176331.73581587,13735375.45315787,10263573.62319291,11488479.51609131,0,12788399.96184372,8574563.61249182,11372816.16732199,14152517.87401018,13347206.79207441,14302437.75398637,11667,0.13503472,15274,52027.00748377,123975.1546567982699764546583,3.47237918,8.2743322494925115678722,0.0000196,0.000046704839443845884,13.31451631583708,0.06447836069634612,0.0629904837373673,,
2019-03-07,2449,3468,154183,243503,397,73667,212511,42,19816,383608,252825,220414,166333,4792,10,25353,61,89755,598,4,9375,15,43819,126,1,119560,1364,4,1614335618,30672519.3298256018027669933148,0.20978243,34677988.6196651344150552499661,,165304539.3292485758598557996572,3612.36379732,8756.4009368198822682903108,0.845616806664,264.70498214,35.23179762270348,0.0006286454634398661,2.42400860713869,-91.14205457023863,28.230162198294924,2.38289997162479,0.000618613952659264,0.0173703160218587,2.10747466809926,2.38289997162479,0.003835837009,14306050.11778369,7413601.3718827,51541.87517033,12653634.66098892,14255758.07088685,1393539.34408483,14306050.11778369,14306050.11778369,14306050.11778369,198985.0731859,5061333.20940057,14306050.11778369,88.449534,13298018.02699202,14302177.28241305,14306031.97422972,12097436.4165684,14254852.21997911,14305823.32892972,10871909.46402005,13993097.42729027,14306041.77078601,14305913.92855801,14303595.8875638,14273472.44783722,14058486.86023117,13453067.76784032,9921827.21080829,11091070.71145658,12330860.0259998,8574563.61249182,14293267.65472898,14181268.19059845,13742416.06253211,10258639.51876442,11488783.90352637,4174872.33934343,12799565.10306395,8574563.61249182,11368966.79911105,14155602.96259347,13347255.80904547,14306050.11778369,8052,0.09319444,10560,54045.26201924,131006.1803097034969881283956,7.13909862,17.3052365020919439276078,0.001,0.00242400860713869,13.164429284371042,0.06419121648599133,0.0629507048983629,,
2019-03-08,2511,3465,154205,243552,400,73688,212546,42,19837,383718,252878,220461,166377,4789,10,25382,61,89808,605,4,9245,15,43417,124,0,118920,1327,4,1614335618,30020409.1664307514928012288,0.20537941,33952269.6048093449902294875968,,165314869.6818536696222377663546,12813.91917283,30383.8095904311854726809072,0.845497254414,62.6366555,35.37366272652882,0.000617611982174167,2.37115664463184,-90.56736671180384,28.449857037303257,2.42400860713869,0.000628645463439865,0.017804944549749,2.16633226351183,2.42400860713869,0.003835921441,14318864.03695652,7421671.2481855,109172.67957194,12660660.45632,14268472.99005968,1404448.01968699,14318864.03695652,14318864.03695652,14318864.03695652,213395.73759281,5060666.91765819,14318864.03695652,88.419447,13309229.017096,14314988.21278564,14318845.87922626,12106560.22957037,14267619.99910917,14318637.04399433,10877193.9850575,14005656.344397,14318855.68144971,14318727.7884941,14316409.96383652,14286287.20927177,14071154.22305561,13464334.85450532,9930327.90094445,11095472.00945359,12344741.1639957,8574563.61249182,14305792.42541737,14192188.296497,13748867.09375305,10263168.46702583,11484748.52963649,0,12795221.16590331,8574563.61249182,11373298.01163561,14168203.60366056,13358990.43626698,14318864.03695652,6725,0.07783565,8656,228601.98907784,542051.1253779756299479024256,30.87400209,73.2070952020808154405456,0.001,0.00237115664463184,13.118892102240517,0.06419500125397486,0.06292142552510178,,
2019-03-09,2557,3476,154244,243587,400,73742,212574,42,19850,383799,252918,220489,166421,4801,10,25403,61,89874,606,4,9444,15,44057,127,1,119905,1379,4,1614335618,30877445.9187526238912050957666,0.21139419,34944820.3744086423502653319693,,165306437.2374212618124667279748,6918.96839201,16877.4096009084542704657481,0.845214314631,73.70904692,36.34680681303232,0.0006238031630625353,2.43929566442281,-90.6872486202748,30.2386265537464,2.37115664463184,0.000617611982174167,0.0179034370437891,2.11360567938465,2.37115664463184,0.003835524632,14325783.00534853,7425656.65879595,127849.55334345,12658344.93501586,14275391.95845169,1404055.61891836,14325783.00534853,14325783.00534853,14325783.00534853,210459.7181756,5048879.74853592,14325783.00534853,88.36058,13315432.48964418,14321906.86912157,14325764.84114828,12108356.8644194,14274525.74832588,14325555.91626544,10883014.72114695,14012272.52573136,14325774.64957602,14325646.66817442,14323329.32389193,14293210.39623304,14077886.44394321,13470707.58232956,9937464.09484475,11101188.44537109,12348222.94718517,8574563.61249182,14313098.73566952,14201529.41671679,13763167.66199435,10264718.06441617,11500117.4960902,4174872.33934343,12820442.60536092,8574563.61249182,11377218.17774425,14174886.66442684,13363819.01759711,14325783.00534853,6550,0.07581019,8631,194355.83017048,474091.3338901478333531006488,28.23436181,68.8719563508779623568861,0.001,0.00243929566442281,13.101177303695241,0.0641337349139085,0.06301866967216446,,
2019-03-10,2388,3482,154338,243664,402,73827,212644,42,19879,383915,252997,220570,166509,4803,10,25443,61,89961,608,4,9469,15,44193,130,1,120077,1386,4,1614335618,30959928.6978624080769391950252,0.21201998,35047501.0598818823206644897016,,165302820.9235838196937149866045,4211.24013639,10299.6163581886461320733222,0.845055392809,133.07514635,36.65916299604836,0.000626485505552308,2.44574425219498,-90.16397483004225,20.80514756954622,2.43929566442281,0.000623803163062536,0.0178969189728115,2.17149928744514,2.43929566442281,0.00383548127,14329994.24548492,7409105.75625935,93856.00371086,12658694.24821374,14279603.14332472,1405170.64020122,14329994.24548492,14329994.24548492,14329994.24548492,213866.66348285,5050705.84655151,14329994.24548492,88.33705,13318637.50975021,14326119.83730518,14329976.07655507,12109638.91606727,14278727.19029106,14329767.06589885,10872619.79673292,14016069.13019056,14329985.88736187,14329857.95829116,14327541.63903142,14297416.55313921,14081825.49411521,13473481.47361087,9936038.70515972,11091846.81664031,12349667.26235838,8574563.61249182,14317342.47829383,14205935.75340633,13767146.93116584,10254184.72601213,11504860.10992656,4174872.33934343,12824426.80946264,8574563.61249182,11368573.2786983,14178720.02657807,13366524.7145989,14329994.24548492,5967,0.0690625,7669,107683.47537766,263366.2409612915982394561468,17.15903328,41.9666070177823748689344,0.001,0.00244574425219498,13.07954241360491,0.0639580823119049,0.06165941838012457,,
