time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,BlkCnt,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktEstUSD,CapMrktFFUSD,CapRealUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyFF,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d,principal_market_price_usd,principal_market_usd
2020-09-29,18821,500,17035,29225,234,8083,22623,116,1785,5949871,5949871,5949871,5949871,17035,500,22623,1785,29225,8083,234,12904,327,20399,906,82,24445,4004,176,1622814095,19583,706156529.007391133668558609984,3.970659874463,3.970659874463,3359139078.38272,269768713.608929938628928,3359139078.38272,845990133.777798943975445390486,0.00100517,0.00033765058274179586624,0.001,0.000335913907838272,544.50094,182.90543857701247197568,0,0,0.986154496275,316.708189291641,243.80142768695316,316.708189291641,243.80142768695316,0.00003098510145615469,0.335913907838272,32.41265796585678,-35.14510354718326,0.328237660565674,0.0000305981341110655,0.000923416760116799,0.281552867306846,0.328237660565674,0.000497651457,2258308506.948084,1894440636.28002,654195551.814629,2102194974.753397,2258308506.948084,1405466696.784831,2258308506.948084,2258308506.948084,2258308506.948084,764329490.552009,1754862544.958249,2258308506.948084,21.0219497475,9940913966.423046,9998542159.414909,9998805732.22214,9861544962.749405,9995024070.834404,9998789086.502598,9361048213.749334,9976729262.80291,10000000000,10000000000,10000000000,9998805732.22214,9998789086.502598,9998542159.414909,9940913966.423046,9976729262.80291,9995024070.834404,9861544962.749405,9998799448.212932,9998749526.994557,9997804361.904826,9911406923.914694,9962773121.137356,8798185505.23924,9988146133.408813,9757798556.994042,9178827382.603093,9998931075.130001,9998823662.221536,10000000000,1344572708.921914,541698,26.254826388889,571198,31574807.150918,10606416.859304680756640333696,60.50028556,20.32288734779097829695232,0.001,0.000335913907838272,1.432699538678,0.06463552802675504,0.08315504797945827,,
2020-09-30,18729,500,17154,29399,233,8145,22797,116,1796,5966844,5966844,5966844,5966844,17154,500,22797,1796,29399,8145,233,13098,328,20607,916,82,24662,4096,177,1622814095,19540,725459294.159804811396366703238,4.062332614568,4.062332614568,3450342314.87219,277093143.830670264920931,3450342314.87219,849350026.755332757412542714066,0.0010047,0.0003466558923752089293,0.001,0.000345034231487219,551.174015,190.173902681249917414285,0,0,0.986103268309,624.508477404088,249.67346232003996,624.508477404088,249.67346232003996,0.00003202961052112186,0.345034231487219,47.86560629849786,-31.780986284906962,0.335913907838272,0.0000309851014561547,0.000933868677378232,0.286397310910969,0.335913907838272,0.000500887301,2258617568.410841,1894824112.562013,514885988.804227,2102571942.015202,2258617568.410841,1403565088.568404,2258617568.410841,2258617568.410841,2258617568.410841,765535543.153054,1752440194.483625,2258617568.410841,21.0257194202,9940331175.413104,9998535544.699626,9998802349.446436,9861032683.092883,9994991717.886905,9998785684.575518,9361614509.069286,9976541062.040341,10000000000,10000000000,10000000000,9998802349.446436,9998785684.575518,9998535544.699626,9940331175.413104,9976541062.040341,9994991717.886905,9861032683.092883,9998796182.971146,9998747211.146631,9997822223.359827,9911488293.275419,9962646923.601259,8798546104.70217,9988254854.468228,9762181809.69566,9179308640.816028,9998928027.057644,9998820303.532637,10000000000,1344843702.534436,548597,26.601412037037,576958,16012592.881953,5524892.679142366624495258707,32.67037317,11.27239709911160881551423,0.001,0.000345034231487219,1.432443364499,0.06465747741050616,0.08347098789633138,,
2020-10-01,18154,504,17298,29604,236,8205,22975,115,1795,5983090,5983090,5983090,5983090,17298,504,22975,1795,29604,8205,236,13087,327,20712,914,82,24798,4045,177,1622814095,19581,703054101.465418754841621732944,4.048115717881,4.048115717881,3343571109.39833,268518467.379635792222217,3343571109.39833,825957394.110331267356570210619,0.00100885,0.00033731617137165052205,0.001,0.000334357110939833,528.964615,176.863080460801051009295,0,0,0.986193278355,451.815915073119,240.68256270792557,451.815915073119,240.68256270792557,0.00003152344432316,0.334357110939833,44.597350081457975,-35.644779583792904,0.345034231487219,0.0000320296105211218,0.00095849031668406,0.294326890666983,0.345034231487219,0.000504608908,2259030616.256369,1895191299.550206,443239929.370394,2102704199.977168,2259030616.256369,1487512038.340112,2259030616.256369,2259030616.256369,2259030616.256369,852988977.336342,1752674011.31914,2259030616.256369,21.0270419998,9940190473.836495,9998530871.18327,9998799131.346242,9861932783.551001,9994954507.819276,9998782380.865821,9348563891.497283,9976281823.81311,10000000000,10000000000,10000000000,9998799131.346242,9998782380.865821,9998530871.18327,9940190473.836495,9976281823.81311,9994954507.819276,9861932783.551001,9998792786.796385,9998741982.641325,9997776634.91161,9910513263.547487,9962268046.979779,8798055998.422522,9987926357.43387,9758989080.005977,9178618078.320412,9998925123.639526,9998817098.070378,10000000000,1345220258.428528,524326,25.482905092593,552924,22132907.820172,7400295.115450346778275711276,47.15738971,15.76740858289940914331843,0.001,0.000334357110939833,1.434066196835,0.06432086587767098,0.08319501558479567,,
2020-10-02,18117,509,17435,29759,238,8285,23126,114,1812,5999376,5999376,5999376,5999376,17435,509,23126,1812,29759,8285,238,12838,321,20693,886,78,24805,3866,176,1622814096,19589,663452636.182487760132783901675,3.859344237029,3.859344237029,3160607342.82491,253824851.309020538042859,3160607342.82491,818949321.104972937726801433779,0.00100882,0.00031884838995886257062,0.001,0.000316060734282491,539.476425,170.507315013593184774675,0,0,0.986044349226,435.71831938743,226.44041814138808,435.71831938743,226.44041814138808,0.00002990137884303056,0.316060734282491,36.81625981136754,-32.37282999686791,0.334357110939833,0.0000315234443231601,0.000948905376973109,0.285075763655386,0.334357110939833,0.000506705009,2259335866.710086,1895353710.532262,440951731.875473,2099130212.073425,2259335866.710086,1439567931.706021,2259335866.710086,2259335866.710086,2259335866.710086,830676344.671517,1752670918.363477,2259335866.710086,20.9913021207,9939704455.795772,9998526383.069832,9998795889.671662,9860443492.256801,9994933550.919477,9998779117.67476,9334809780.648813,9976053656.491202,10000000000,10000000000,10000000000,9998795889.671662,9998779117.67476,9998526383.069832,9939704455.795772,9976053656.491202,9994933550.919477,9860443492.256801,9998789098.924203,9998733493.664634,9997657306.483848,9906927415.687101,9960815479.50802,8675064587.012424,9987157967.597568,9751329935.941855,9178253896.977008,9998922210.822926,9998813887.455088,10000000000,1345487423.91372,534760,25.975821759259,563859,22950607.204349,7253785.765235572911929753359,54.34519536,17.17638235020702282244176,0.001,0.000316060734282491,1.436474087303,0.06444905568896676,0.08180194519595511,,
2020-10-03,17197,508,17548,29922,238,8352,23282,114,1817,6014975,6014975,6014975,6014975,17548,508,23282,1817,29922,8352,238,12924,321,20841,887,78,24963,3888,176,1622814096,19524,664287786.215555723548380476346,3.862629696061,3.862629696061,3164147863.51202,254109186.577367723946498,3164147863.51202,819169351.578948428425193628358,0.00100275,0.0003172849270136678055,0.001,0.000316414786351202,535.385555,169.40390600084470768711,0,0,0.986014354162,1434.258474447521,226.54206425804858,1434.258474447521,226.54206425804858,0.00002997571202899673,0.316414786351202,38.42516415509394,-11.283690798442382,0.316060734282491,0.0000299013788430306,0.000913995271366768,0.270104423535242,0.316060734282491,0.000508916529,2259638143.069872,1895220362.458534,350688308.577863,2099420807.339373,2259638143.069872,1438551263.813387,2259638143.069872,2259638143.069872,2259638143.069872,828093361.058967,1752880952.846657,2259638143.069872,20.9942080734,9939264735.932201,9998521016.187114,9998792796.900037,9860143541.619148,9994911439.908209,9998776006.775594,9333995666.936038,9975880591.722159,10000000000,10000000000,10000000000,9998792796.900037,9998776006.775594,9998521016.187114,9939264735.932201,9975880591.722159,9994911439.908209,9860143541.619148,9998785995.777779,9998730339.464942,9997647412.61269,9906515106.874696,9960585247.135209,8675202083.824901,9987057266.913429,9750473498.71044,9178520281.873677,9998919420.942378,9998810811.947667,10000000000,1345753190.110237,533917,25.876365740741,560430,6972243.970078,2206121.086180686800087333756,15.63208974,4.94622433530491682086748,0.001,0.000316414786351202,1.436778972844,0.06417821351798016,0.06581295330181082,,
2020-10-04,18654,510,17676,30072,237,8391,23427,114,1821,6032076,6032076,6032076,6032076,17676,510,23427,1821,30072,8391,237,12965,321,20971,884,78,25101,3876,176,1622814096,19483,657494562.46051278055337981664,3.826863270029,3.826863270029,3131322242.02285,251472997.519423003819965,3131322242.02285,818247745.234766108610838104823,0.00100311,0.00031410606541955410635,0.001,0.000313132224202285,538.188405,168.524132297530161505425,0,0,0.985898778874,1463.026215876164,224.54691182056652,1463.026215876164,224.54691182056652,0.00002935903066544872,0.313132224202285,39.8594231962542,-16.433783043713323,0.316414786351202,0.0000299757120289966,0.000912771026738341,0.270603981433187,0.316414786351202,0.000513068659,2259971597.835202,1895489815.299513,336076482.407923,2099734590.189504,2259971597.835202,1430742867.434331,2259971597.835202,2259971597.835202,2259971597.835202,773003314.367009,1754317707.802521,2259971597.835202,20.9973459019,9939058529.239944,9998516427.864011,9998789399.843524,9858987788.744528,9994869925.277622,9998772586.577769,9334335911.462373,9975703344.62889,10000000000,10000000000,10000000000,9998789399.843524,9998772586.577769,9998516427.864011,9939058529.239944,9975703344.62889,9994869925.277622,9858987788.744528,9998782560.905113,9998726374.165997,9997619769.38942,9905863605.055856,9960181749.949244,8675339622.600778,9986870836.07739,9750748840.429776,9179671929.776691,9998916361.996272,9998807442.901538,10000000000,1346050128.049309,536520,26.025196759259,564325,6835147.512385,2140304.943303830408782799725,14.68346785,4.59786694687324369403725,0.001,0.000313132224202285,1.437204333672,0.06418450707166758,0.06504194954987551,,
2020-10-05,17337,512,17752,30179,237,8445,23524,115,1854,6047702,6047702,6047702,6047702,17752,512,23524,1854,30179,8445,237,13105,322,21078,908,78,25221,3957,176,1622814096,19618,667640574.368019981470196183232,3.879611493201,3.879611493201,3179215630.86638,255319262.171528998699662,3179215630.86638,819467525.662867268157054938687,0.00100356,0.00031905336385122643128,0.001,0.000317921563086638,546.119767,173.623249957150545373346,0,0,0.985709793026,160.890667638495,226.557233258878,160.890667638495,226.557233258878,0.000029511957417246282,0.317921563086638,49.595441997827635,-6.230908391559199,0.313132224202285,0.0000293590306654487,0.000888723270785265,0.267338219368235,0.313132224202285,0.000514526018,2260377459.124445,1895807747.701842,383004864.565813,2100016645.256864,2260377459.124445,1425746308.345594,2260377459.124445,2260377459.124445,2260377459.124445,771861979.811476,1754596006.17826,2260377459.124445,21.0001664526,9937970244.510976,9998512193.972606,9998786293.164232,9857097930.259451,9994855354.999239,9998769443.618417,9341619135.687229,9975672269.590294,10000000000,10000000000,10000000000,9998786293.164232,9998769443.618417,9998512193.972606,9937970244.510976,9975672269.590294,9994855354.999239,9857097930.259451,9998779501.011747,9998723633.906123,9997636329.035969,9904531333.498138,9960155673.515329,8657389537.968656,9986982250.631028,9748512910.676103,9169045066.218903,9998913568.883814,9998804369.803392,10000000000,1346417878.803515,544185,26.361608796296,570950,62154008.972534,19760099.684648932380004400692,144.94423741,46.08089851778795067072758,0.001,0.000317921563086638,1.444952305299,0.06380283516110132,0.06265578067928271,,
2020-10-06,20473,512,17870,30340,236,8499,23673,114,1859,6066427,6066427,6066427,6066427,17870,512,23673,1859,30340,8499,236,12794,311,20989,860,76,25250,3725,174,1622814096,19523,600314991.087976747086110361744,3.53448511596,3.53448511596,2858196642.97364,229538585.222136448494036,2858196642.97364,808659974.282483259241245663477,0.00100321,0.00028673714541975853844,0.001,0.000285819664297364,557.662485,159.39090425393378718954,0,0,0.985571682479,501.143266474888,203.9605217982568,501.143266474888,203.9605217982568,0.000026973347340507594,0.285819664297364,30.597879264226485,-23.79869423498704,0.317921563086638,0.0000295119574172464,0.000900138624172652,0.269580082466708,0.317921563086638,0.000517955663,2260702754.227379,1886233650.11953,387272403.156757,2100327815.315796,2260702754.227379,1019674309.396733,2260702754.227379,2260702754.227379,2260702754.227379,676900787.183898,1750845422.817751,2260702754.227379,21.0032781532,9937908237.071904,9998507242.387603,9998782575.959615,9855716824.79085,9994821064.567485,9998765677.144259,9331313914.08148,9975485477.657935,10000000000,10000000000,10000000000,9998782575.959615,9998765677.144259,9998507242.387603,9937908237.071904,9975485477.657935,9994821064.567485,9855716824.79085,9998775364.454354,9998712225.996753,9997491476.433891,9900840883.06499,9958315996.279841,8590343979.245796,9986048527.536265,9740646671.433009,9168989674.148583,9998910213.883306,9998800677.935285,10000000000,1346703865.251506,555877,26.976944444444,586087,19954373.667118,5703352.382799826979500876952,38.44448477,10.98818973104652304914628,0.001,0.000285819664297364,1.446652275116,0.06429421859885505,0.06232530798464948,,
2020-10-07,19229,511,17952,30470,236,8540,23784,114,1861,6083997,6083997,6083997,6083997,17952,511,23784,1861,30470,8540,236,13114,318,21230,882,78,25450,3892,176,1622814096,19547,642993378.39113155921451190429,3.753470236141,3.753470236141,3060914354.63955,245818618.595505401937795,3060914354.63955,815489177.233155878333574649247,0.00100908,0.0003088707456979677114,0.001,0.000306091435463955,550.717185,168.569813691318466566675,0,0,0.985507242368,771.757288819912,218.52349507449392,771.757288819912,218.52349507449392,0.000028694652422539604,0.306091435463955,35.786190512065765,-17.106245615296544,0.285819664297364,0.0000269733473405075,0.000840390197682815,0.243555275296369,0.285819664297364,0.000519328539,2261055748.142437,1886528199.132689,336890924.603274,2100657855.442838,2261055748.142437,1019068878.176521,2261055748.142437,2261055748.142437,2261055748.142437,503078416.30223,1750993372.707669,2261055748.142437,21.0065785544,9937813493.50883,9998502756.684306,9998779072.519496,9855072423.676347,9994807339.251955,9998762112.837089,9330978923.044978,9975408887.306621,10000000000,10000000000,10000000000,9998779072.519496,9998762112.837089,9998502756.684306,9937813493.50883,9975408887.306621,9994807339.251955,9855072423.676347,9998772121.98717,9998713227.180789,9997571089.80091,9903019389.622379,9959028400.846447,8657778186.72525,9986513773.889724,9745862135.289286,9168663350.955169,9998907066.359401,9998797214.182055,10000000000,1346995731.597992,545761,26.499560185185,575499,12957441.600961,3966161.899578519687008860755,27.72495404,8.4863709802757784516282,0.001,0.000306091435463955,1.447831085479,0.06384089829023686,0.06389327486449858,,
2020-10-08,18404,511,18033,30567,234,8588,23872,115,1868,6100623,6100623,6100623,6100623,18033,511,23872,1868,30567,8588,234,13198,316,21326,888,78,25550,3931,176,1622814096,19563,647708019.800624276776976536254,3.77899642266,3.77899642266,3082857563.63259,247580853.240864096198891,3082857563.63259,815787372.845031144881375699727,0.00100414,0.00030956205939460289226,0.001,0.000308285756363259,535.41151,165.05974232594460971109,0,0,0.985388888557,498.051572716751,219.6019209580536,498.051572716751,219.6019209580536,0.000028276535295520005,0.308285756363259,28.017556396423917,-11.475756397173301,0.306091435463955,0.0000286946524225397,0.000897207960386737,0.260177029886547,0.306091435463955,0.000520844438,2261418717.65003,1886725335.433936,353779311.42113,2100998850.681306,2261418717.65003,1018548144.913578,2261418717.65003,2261418717.65003,2261418717.65003,507865748.364425,1751276932.021715,2261418717.65003,21.0099885068,9937407270.454444,9998499238.99145,9998775758.775558,9853888885.56642,9994792183.787641,9998758746.189986,9341743998.973801,9975241764.872374,10000000000,10000000000,10000000000,9998775758.775558,9998758746.189986,9998499238.99145,9937407270.454444,9975241764.872374,9994792183.787641,9853888885.56642,9998768824.499973,9998710238.98843,9997571632.006196,9902349312.601334,9958857629.690153,8658005949.815804,9986507919.56751,9748084340.554552,9168732380.092264,9998904090.584029,9998793943.18024,10000000000,1347299540.987096,533203,25.915034722222,562634,20078241.988982,6189836.018017861647067612338,40.12623645,12.37034715399922272659055,0.001,0.000308285756363259,1.448954958193,0.06384143586152138,0.0631599853616555,,
2020-10-09,21149,517,18160,30719,235,8649,24016,116,1875,6119903,6119903,6119903,6119903,18160,517,24016,1875,30719,8649,235,13603,329,21613,920,82,25775,4150,176,1622814096,19575,692125758.4931740885663905586,4.000104922188,4.000104922188,3293753682.20344,264517685.353027241344056,3293753682.20344,823416821.877115167108765812381,0.00100345,0.0003305117132407041868,0.001,0.000329375368220344,560.48154,184.60881361820546444976,0,0,0.985317550828,767.78383500848,235.59067057715498,767.78383500848,235.59067057715498,0.00002974284671199231,0.329375368220344,29.707145568185172,-20.338769812288884,0.308285756363259,0.0000282765352955199,0.00087949093737351,0.261879876826659,0.308285756363259,0.000524319973,2261791221.643435,1886713016.13696,404294848.55358,2101328226.918775,2261791221.643435,1020003326.159029,2261791221.643435,2261791221.643435,2261791221.643435,426186805.650461,1751481871.707293,2261791221.643435,21.0132822692,9937276852.508356,9998493870.22515,9998771921.223082,9853175508.283781,9994757434.626781,9998754925.008315,9351324037.044873,9974995592.465143,10000000000,10000000000,10000000000,9998771921.223082,9998754925.008315,9998493870.22515,9937276852.508356,9974995592.465143,9994757434.626781,9853175508.283781,9998765231.600725,9998710810.717341,9997655842.184288,9905397566.538677,9959416129.612196,8781350270.25243,9987001600.180624,9746683786.487084,9167811208.396711,9998900629.306826,9998790135.699219,10000000000,1348233313.924448,558553,27.148877314815,590131,13024499.271842,4289949.243548561055410753648,26.8773431,8.8527347803470220880264,0.001,0.000329375368220344,1.447559815563,0.06401455938942033,0.055512671656963566,,
