time,AdrActCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetCompletionTime,AssetEODCompletionTime,CapAct1yrUSD,CapMrktCurUSD,CapMrktEstUSD,CapRealUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyCur,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,VelCur1yr,VtyDayRet180d,VtyDayRet30d,principal_market_price_usd,principal_market_usd
2020-02-04,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752824526,1752824526,0,137324623.988219625331748,138202947.89990041049148,0,0,0,21.161351502088920959,16.863704365724089348,0.00010916399233961246,1.00011980123036,0.009401044636486892,0.06053474607720501,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137308174.3,793,0.009178240740740741,853,6488629.721331634483748919,6489407.06715560047749766192392151998084,9439.150700529996816659,9440.28152239747376618172263154456724,,43.909287392531,0.0006748216332787852,0.0007906075299653509,,
2020-02-05,779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752824527,1752824527,0,138854833.1664963044681605,137401683.5863423684529,0,0,0,8.856856605677472799,16.892474410254298017,0.00010393298756588887,1.00068101980835,-0.03830174034034612,0.028037389127092756,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138760334.63,1117,0.012928240740740741,1177,15666995.730861337181204883,15677665.26529138863723245187864274417305,17338.407837820420577286,17350.2156370032271779892597080831381,,43.448457756755,0.000673830771306479,0.0007805030702360988,,
2020-02-06,945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752824527,1752824527,0,139066121.5112561477934026,138792033.96991969348786,0,0,0,10.587221388880419189,16.797196333156912377,0.00010270044668714077,1.00022845123679,-0.06334269617508191,0.020683095089037377,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139034358.94,1889,0.021863425925925926,1947,13132280.305956901221692867,13135280.39163467003538139859744367097693,9321.584609089703836675,9323.71413662249300819254321191127325,,43.457371814485,0.000674203160193741,0.0007818782470648131,,
2020-02-07,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752824527,1752824527,0,139315168.35688509407289834,138833470.226056793836374,0,0,0,13.646452818153942775,16.660928228899405552,0.00010201319497633139,0.999757813236837,-0.3136514755049414,-0.05125804073493877,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139348916.82,1740,0.020138888888888889,1796,10211365.449827625239385637,10208892.392281856995352611189552257110169,6545.316118093951875086,6543.730929169432088624245827157742982,,43.410576536815,0.0006697738543418662,0.000785227822880302,,
2020-02-08,701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752824527,1752824527,0,139607996.1343677992589363,139098589.79640637042354,0,0,0,44.832809038147627322,16.695148915457860714,0.00010094683898749362,1.00051373985719,0.06608672315437189,0.027552127854123528,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139536310.77,924,0.010694444444444444,962,3112370.46626434786549902,3113969.4150232088852842299478628849538,4407.415010231931418956,4409.67927498986503379195232949889364,,43.347944585674,0.0006681999306432362,0.0007977847368822808,,
2020-02-09,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752824527,1752824527,0,139594324.9850997260662008,139610039.5040995482516,0,0,0,26.081111686042625367,16.717401738388224147,0.00009856370688729766,1.00052838937836,0.2875475354719252,0.019686190236610637,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139520603.78,1151,0.013321759259259259,1215,5349488.375323541647612742,5352314.98816072290014779766692339506312,5114.314862781750334531,5117.01721243283289229061555713214916,,43.318514166669,0.0006677253806495166,0.0007976280562166538,,
2020-02-10,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752824527,1752824527,0,138664280.4430989201821477,139604784.79798451131703,0,0,0,12.587542827224538143,16.558342456626278007,0.0001013539999346886,1.00060336463701,0.08058816523641589,0.003256894308306336,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138580665.77,1294,0.014976851851851852,1341,11009350.09097053703899179,11015992.7434918914875509260415897201479,10837.167971245882188477,10843.70673516506935830110764950973377,,43.690616895555,0.0006676600718801512,0.0007965389817329169,,
2020-02-11,957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752824527,1752824527,0,140820094.0680928834739199,138759182.67635821700055,0,0,0,18.53975536939172322,16.894925421570732908,0.00009747532051426587,1.00128818602767,-0.1840609495744169,0.1539440240113821,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140638924.97,1370,0.015856481481481481,1431,7585802.626187201282228115,7595574.55113891802696566316602864194205,6886.540396485486263092,6895.41154160322388847006083601175564,,42.997770423582,0.0006687363048538832,0.0007903322462084667,,
2020-02-12,3105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752824528,1752824528,0,140568319.5657448870413288,140658765.8581307031663,0,0,0,11.269336968617203327,17.412422888344117912,0.00009658001701528316,1.00058203610934,-0.1824185477582428,0.008182799235320594,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140486551.32,4264,0.049351851851851852,4382,12466265.913533891872586728,12473521.73044420299986247662616684083952,3713.644732704838567241,3715.80620803653307573526973161813094,,43.129626029964,0.0006706761866665103,0.000790603896546717,,
2020-02-13,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752824528,1752824528,0,143328764.578290403699584,140473051.865795930288,0,0,0,9.690506715256884616,18.724425024082851661,0.00009774679261705478,1.0004870341264,0.024819121441645626,0.02390501058712624,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143258992.56,1738,0.020115740740740741,1800,14783436.694228879912669315,14790636.732404443379119232408123111416,9830.894523609027463857,9835.6825047350639307230132015695248,,42.28518509826,0.0006696406729529757,0.0007893763792534448,,
2020-02-14,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752824528,1752824528,0,142416097.7017556412148392,143281508.20182668339136,0,0,0,7.887120477569178059,18.203706094979214596,0.00009652763961708845,1.00018230519258,-0.21585051678541317,-0.07639213130783822,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142390139.24,1228,0.014212962962962963,1297,18053501.229625548575315063,18056792.47664395872774937395719438983254,15821.412752437005519493,15824.29707813572621564854969430896194,,42.650658553419,0.0006674135958654411,0.0007803076028613308,,
2020-02-15,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752824528,1752824528,0,142642606.025265069123549,142308058.74561298715643,0,0,0,27.352451887546727174,18.154858768667445642,0.00010090219434353861,1.00011473432271,-0.23704684698131537,0.005153967283616636,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142626241.9,1162,0.013449074074074074,1257,5214385.989467224740708842,5214984.25851207477593321058435217840182,6294.579458727964820152,6295.30166303890625159377684667925192,,42.603150248032,0.0006622087318172055,0.0007634138654986741,,
2020-02-16,837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752824528,1752824528,0,142895918.288138303931392,142675475.0781744475648,0,0,0,36.521380845861056858,18.17658778486515548,0.00010051653047219502,1.0003451964928,-0.018812670821303737,-0.027100981042608403,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142846608.14,1353,0.015659722222222222,1458,3911314.545933678970268941,3912664.7179971729007508789539059701248,3519.600940668611743373,3520.8158945693861290338572532422144,,42.547108273402,0.000660162248349222,0.0007576312174503745,,
2020-02-17,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752824528,1752824528,0,142895054.8001704540592166,142967835.64114595065638,0,0,0,13.108866687027837103,18.190390426935987859,0.00010332440796286788,1.00049846978973,0.24517816881095977,0.02923464738067106,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142823861.42,1291,0.01494212962962963,1409,10895210.457921159947138563,10900641.39118718400475033085741378435799,9240.31466531008773812,9244.9206830183438928800685277055076,,42.629958863103,0.0006601812067512616,0.0007543209862873113,,
2020-02-18,833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752824528,1752824528,0,142426920.2918928999215008,142944038.51194885502158,0,0,0,13.261356280470363563,18.00364840899432109,0.00009811874474927153,1.00035041025874,-0.3134075120408588,-0.019382512248076154,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142377029.92,1270,0.014699074074074074,1348,10736234.432497281983479658,10739996.51918266665312383584736530671092,9877.023917585411407966,9880.48492809195368041351471375712284,,42.777553333936,0.0006566364661576478,0.0007522416353863138,,
2020-02-19,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752824529,1752824529,0,142137638.6042256082244838,142227680.934080893640085,0,0,0,11.312252953354259232,17.919153099357545125,0.0001036686176725197,0.998951038190865,-0.23610333747938222,-0.09316821162509667,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142286892.12,1138,0.013171296296296296,1273,12578121.503003494969140916,12564927.53391618457772185807375588893234,12063.068376809946651649,12050.414678781688882129223429328986385,,42.653124118751,0.000664781299680799,0.0007857427810983184,,
2020-02-20,809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752824529,1752824529,0,138151564.8501047879380496,142367596.41664474145088,0,0,0,10.020002806938009386,17.392924274204627083,0.00010407364885251535,1.00056719502064,0.3760698347542854,0.0193956398389242,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138073250.39,1203,0.013923611111111111,1286,13779761.647810705637076475,13787577.460002949910671109555586883444,12887.210551193939822413,12894.52011284851629488721645946960432,,44.02815504756,0.0006757655680429966,0.0008367570267557135,,
2020-02-21,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752824529,1752824529,0,141593098.14839858915822592,137963846.0860632258185,0,0,0,12.672738676969411887,17.631792001787522159,0.00010306665772062592,0.999931842484418,0.1258292019214843,-0.03695694415922846,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141602749.44,876,0.010138888888888889,943,11173808.049663280032957126,11173046.470667024830918426495211117062668,14212.035628641845868704,14211.066971602034772928706564793854272,,42.950861761283,0.0006760488743444324,0.0008448576479825154,,
2020-02-22,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752824529,1752824529,0,141112045.31924882685962814,141500705.54548416928143,0,0,0,40.455115186385367296,17.58544610838937514,0.00010335241897793955,0.999960394313753,0.005346909954598007,0.019136632166280136,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141117634.38,646,0.007476851851851852,708,3488251.948606273380721488,3488113.793994046394289035236767781024464,6102.056365347258850945,6101.814689217391398207747978590546585,,43.084756119992,0.0006702087416158941,0.0008391377735812076,,
2020-02-23,847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752824529,1752824529,0,141591749.217630802807811,141196416.93527970306182,0,0,0,32.132219454938286295,17.832849336120479249,0.00010032829518523826,1.00055827845923,-0.36581990713006524,0.09529307705324798,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141512745.7,1047,0.012118055555555556,1126,4404076.285438521441332308,4406534.98636148744076746431974865980284,4712.790110253760556573,4715.42115945518740784083692168901879,,42.808506757848,0.0006680986417309945,0.0008453110948562394,,
2020-02-24,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752824529,1752824529,0,141067329.451961438081524,141616345.5690884556315,0,0,0,14.47118441764330763,17.66049605832279303,0.00010372422013778365,1.0007320935587,-0.24108080039347518,0.030219241493209918,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140964130.52,898,0.010393518518518519,987,9741022.327663528801261371,9748153.6673647641515176863821442309777,12465.50295135702079715,12474.628865773665111499615454317705,,43.008713157708,0.0006622460805889755,0.0008325348450683445,,
2020-02-25,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752824529,1752824529,0,142650700.5452811233283522,141078589.4053729914471,0,0,0,12.620351257589685574,18.200649008028889871,0.00010710415469816725,1.00081197539667,-0.31796092175467344,0.09570356324453581,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142534965.66,995,0.011516203703703704,1087,11294056.936353626369593647,11303227.43271453567030849077354953695549,13224.185576665641220644,13234.92328999489199737009231489285548,,42.580243606958,0.0006607955971501198,0.0008252282645005746,,
2020-02-26,955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752824530,1752824530,0,141763292.0403360096576066,142592968.1009213807883,0,0,0,9.790276860724750478,17.877618800219691982,0.00011369696166212255,1.00040693945462,0.028962502954388982,0.04199501540996963,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141705626.43,1662,0.019236111111111111,1839,14474118.397864171919503563,14480008.48771110407379732369846836681106,9093.902017045848814559,9097.60268457303317021913161297581258,,42.883129410502,0.0006601130473548481,0.0008287948018756798,,
2020-02-27,862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752824530,1752824530,0,141546915.4417821093256752,141724215.40752077797088,0,0,0,11.888139897047359757,17.775880718383239522,0.00011392275026925688,1.00013118327088,-0.14377609699134855,-0.2443506820179308,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141528349.29,1311,0.015173611111111111,1451,11905003.68566079820250534,11906565.4229841216413677362751118664992,9527.292438417837499424,9528.54225980253944231931076043597312,,42.985027109089,0.0006580580323176117,0.0006718703037742293,,
2020-02-28,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752824530,1752824530,0,142611064.694765185323385,141565473.99268699885883,0,0,0,8.867913984010176389,17.630716669347868761,0.00011430794049097355,1.00026231488567,-0.25876182852563656,-0.06322254364425056,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142573665.5,1272,0.014722222222222222,1494,16077475.013523585092781763,16081692.37454361981370922456450360603621,12708.5927923764921788,12711.926445441851004393477571197796,,42.751647561347,0.0006534658247130257,0.0006006282811465853,,
2020-02-29,994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752824530,1752824530,0,143006151.1176443250779121,142513697.41828805355246,0,0,0,23.383363708423061454,17.629994786858771584,0.00011666432854937926,1.00122380235873,0.02425808454623036,0.16344367880798277,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142831353.77,1312,0.015185185185185185,1388,6108246.681316848475046857,6115721.96801314872883310934714387301161,5453.306085706427914334,5459.97985455699210435388466357703582,,42.648583021607,0.0006573041972380724,0.0005755659619268871,,
2020-03-01,1629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752824530,1752824530,0,142155960.2409229490372748,142776141.67529904994352,0,0,0,38.203163034967285927,17.571162517864036531,0.00011703684456487032,0.99970226353118,-0.23446469951759896,-0.028924329912420704,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142198297.86,1932,0.022361111111111111,2001,3722160.328186599511131269,3721052.10531410334067878123768445446742,2784.231535019855874327,2783.40256775424177427039254532601586,,42.855176421752,0.0006670076179910182,0.0006390945813112216,,
2020-03-02,1814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752824530,1752824530,0,141425261.6586317801056332,142181370.545130753268284,0,0,0,16.662310788889231675,17.57332433418218679,0.00011226778077799249,0.999880965839772,-0.2700849096694717,-0.06862165693253308,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141442098.1,2210,0.025578703703703704,2286,8488744.441996393013246516,8487733.991430349870148379154487993234352,5015.564932041950284552,5014.967908482195665110611027038802144,,43.151041704844,0.0006654761134463166,0.0006306038821354565,,
2020-03-03,1715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752824530,1752824530,0,141163894.2580617094734,141519226.9167159638148,0,0,0,20.761236530098506786,17.556614956288574537,0.0001141027384263594,1.0005453038226,-0.20518876333204203,0.026837918664217007,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141086959,2122,0.024560185185185185,2191,6795691.518443992134906038,6799397.2350062100422212065974132208588,4054.44861049690450701,4056.659516822743727523139721496426,,43.263034448331,0.0006649196786545241,0.0006406406436974011,,
2020-03-04,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752824530,1752824530,0,135794638.6931890239743372,141165285.19482666886141,0,0,0,11.515094605901517987,16.800317230067895495,0.00011427528948656615,1.00063666771223,0.006382839663862841,0.06207622798828246,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135708237.64,931,0.010775462962962963,1029,11785247.302306066253522967,11792750.58874409023592784827457765178641,13740.357214496781426187,13749.10525628975806740830883390216701,,44.724171830547,0.0006632319816368604,0.0006387492091812718,,
2020-03-05,721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752824531,1752824531,0,137333687.71190743264150115,135673102.98695529929061,0,0,0,18.427653342221449339,16.939757999538841516,0.00011032286191088514,0.999813711757855,-0.20776385933052796,-0.030605280700215495,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137359276.13,1041,0.012048611111111111,1159,7453975.477999814115226995,7452586.890011025593734832604623799295725,9072.017778940450389462,9070.32776869570338575831254338772401,,44.169124316843,0.0006657959465339928,0.0006567392389158035,,
2020-03-06,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752824531,1752824531,0,137774764.771854852037275,137380124.1331291267308,0,0,0,16.416286376032555151,16.93627060574777932,0.0001093410383390239,1.0001517781233,-0.03928875140337115,-0.05288815062679364,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137753856.75,848,0.009814814814814815,927,8391292.256640809724892497,8392565.8712315844889547335724889108801,11329.725659444897497613,11331.4452639429918990749485673696829,,44.069295403548,0.0006656229107069637,0.0006512920696577901,,
2020-03-07,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752824531,1752824531,0,137858074.482376284819013,136686849.9565241781508,0,0,0,34.134380284596527182,16.91214492541838293,0.00011243743580067192,1.0005028171843,-0.4349188450318153,0.02743032825857957,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137788791.91,737,0.008530092592592593,822,4036657.199022843822927995,4038686.8996296408139704183022275444785,6510.81044304488234607,6514.084190419365209329775695570701,,44.054616198686,0.0006649226422779463,0.0006493125401757368,,
2020-03-08,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752824531,1752824531,0,139053256.196285769737028,137841021.3319601629804,0,0,0,19.213530806680372599,17.059895892840884905,0.0001233646232087231,1.0004395422364,-0.0620993187964787,0.06818941452989613,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138992163.27,1201,0.013900462962962963,1303,7234077.102667338454399531,7237256.7850953348887490134892748511284,7563.274575655316563831,7566.5989542768073626690162410916484,,43.712743203615,0.0006649414578403875,0.0006431632996689468,,
2020-03-09,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752824531,1752824531,0,129438781.594598349136032,139057333.9692690946926,0,0,0,3.4396766646751217,15.296491787503609954,0.00012677832456232027,1.0010905009518,0.04398344450271897,0.05764649415933651,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129297782.24,2020,0.02337962962962963,2173,37590097.804210968499950059,37631089.8416447156511472543575919661562,20061.229412936887562739,20083.1062027059733938594964617149802,,47.30627245558,0.0006658354030666694,0.0006392980971207554,,
2020-03-10,858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752824531,1752824531,0,128431627.9284292883332215,129324129.99725227831635,0,0,0,9.671035373671141869,15.001106959514366729,0.0001264591032458776,1.00028238586935,-0.21642526967492492,-0.024587359201572165,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128395370.89,1266,0.014652777777777778,1340,13276279.729009086813844921,13280028.76280209682723889821963266707135,12150.075771387703223248,12153.5067810970749116785966836106488,,47.693739887557,0.0006677051204466889,0.0006568827833091349,,
2020-03-11,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752824532,1752824532,0,129014580.0089763956735072,128335670.1477844803098,0,0,0,13.564010602914930191,14.947563293522047057,0.00012589646785124246,0.99953503111354,-0.39697321112507394,-0.10676893174925335,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129074595.68,953,0.011030092592592593,1022,9515960.983712416004289924,9511536.35793022243602353303145472197096,13407.434628089514239414,13401.20058814020621374089735857706556,,47.480202006377,0.0006677492127432711,0.0006703153481493164,,
2020-03-12,1519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752824532,1752824532,0,129482355.1875924272865532,129170436.31139852677785,0,0,0,6.339115381381553285,14.701888514377441972,0.00020179053891427278,1.00074252653203,-0.04698380068288731,-0.054495748901686854,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129386282.44,2733,0.031631944444444444,3039,20410778.895114766213278506,20425934.43998378689574369590439671954718,8278.399567984906369345,8284.54649930688085208681400115262035,,47.384206836401,0.0006733714500282262,0.0006959993638988102,,
