time,AdrActCnt,AdrBalCnt,AssetCompletionTime,AssetEODCompletionTime,CapMrktEstUSD,IssTotNtv,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SplyCur,TxCnt,TxTfrCnt,volume_reported_spot_usd_1d
2021-01-31,2,62386,1612142740,1612142740,,0,,,,,,170118638,1,1,8573094.89684645
2021-02-01,0,62386,1612229233,1612229233,,0,,,,,,170118638,0,0,10592756.1534108
2021-02-02,0,62386,1612315914,1612315914,,0,,,,,,170118638,0,0,10051080.151167
2021-02-03,2,62387,1612402130,1612402130,,0,,,,,,170118638,1,1,10447743.9355348
2021-02-04,0,62387,1612488718,1612488718,,0,,,,,,170118638,0,0,11476034.1907968
2021-02-05,0,62387,1612574867,1612574867,,0,,,,,,170118638,0,0,12159741.0809771
2021-02-06,6,62390,1612661385,1612661385,,0,,,,,,170118638,3,3,19501743.3903031
2021-02-07,0,62390,1612747857,1612747857,,0,,,,,,170118638,0,0,12990496.6650744
2021-02-08,4,62391,1612834130,1612834130,,0,,,,,,170118638,2,2,15999205.8151613
2021-02-09,4,62393,1612920547,1612920547,,0,,,,,,170118638,2,2,22289314.3529935
2021-02-10,6,62396,1613031210,1613031210,,0,,,,,,170118638,4,4,56761724.2978245
2021-02-11,,,,,,,,,,,,,,,24994634.6905981
2021-02-12,,,,,,,,,,,,,,,21913214.5995875
2021-02-13,,,,,,,,,,,,,,,21536231.6122961
2021-02-14,,,,,,,,,,,,,,,19222052.4259662
2021-02-15,,,,,,,,,,,,,,,17302124.4202717
2021-02-16,,,,,,,,,,,,,,,13112976.1499978
2021-02-17,,,,,,,,,,,,,,,16292767.33205
2021-02-18,,,,,,,,,,,,,,,18294045.4027344
2021-02-19,,,,,,,,,,,,,,,44503185.2286229
2021-02-20,,,,,,,,,,,,,,,61287609.7558783
2021-02-21,,,,,,,,,,,,,,,73172373.8866911
2021-02-22,,,,,,,,,,,,,,,130287186.759323
2021-02-23,,,,,,,,,,,,,,,75024577.1515806
2021-02-24,,,,,,,,,,,,,,,34586412.9609173
2021-02-25,,,,,,,,,,,,,,,28975618.511689
2021-02-26,,,,,,,,,,,,,,,26207788.5657901
2021-02-27,,,,,,,,,,,,,,,16862345.971809
2021-02-28,,,,,,,,,,,,,,,33179112.4986949
2021-03-01,,,,,,,,,,,,,,,32209220.7185681
2021-03-02,,,,,,,,,,,,,,,23684992.9990888
2021-03-03,,,,,,,,,,,,,,,15609159.618036
2021-03-04,,,,,,,,,,,,,,,17082745.3602812
2021-03-05,,,,,,,,,,,,,,,15981828.9235314
2021-03-06,,,,,,,,,,,,,,,11664281.9334243
2021-03-07,,,,,,,,,,,,,,,17750355.8478352
2021-03-08,,,,,,,,,,,,,,,15680858.074115
2021-03-09,,,,,,,,,,,,,,,25640097.3849952
2021-03-10,,,,,,,,,,,,,,,28343936.0922158
2021-03-11,,,,,,,,,,,,,,,20508329.6089083
2021-03-12,,,,,,,,,,,,,,,19958432.1641643
2021-03-13,,,,,,,,,,,,,,,20742737.137301
2021-03-14,,,,,,,,,,,,,,,17580292.8821241
2021-03-15,,,,,,,,,,,,,,,18851096.0198846
2021-03-16,,,,,,,,,,,,,,,16368133.3679847
2021-03-17,,,,,,,,,,,,,,,10619552.6407198
2021-03-18,,,,,,,,,,,,,,,14838171.3520492
2021-03-19,,,,,,,,,,,,,,,16373468.7823604
2021-03-20,,,,,,,,,,,,,,,18192962.0357756
2021-03-21,,,,,,,,,,,,,,,14297834.1721632
2021-03-22,,,,,,,,,,,,,,,17072590.7836179
2021-03-23,,,,,,,,,,,,,,,13758198.1034021
2021-03-24,,,,,,,,,,,,,,,23610887.9584423
2021-03-25,,,,,,,,,,,,,,,16512236.0212463
2021-03-26,,,,,,,,,,,,,,,12884104.0161331
2021-03-27,,,,,,,,,,,,,,,11892426.5260157
2021-03-28,,,,,,,,,,,,,,,9854891.35319081
2021-03-29,,,,,,,,,,,,,,,11721141.8257188
2021-03-30,,,,,,,,,,,,,,,10531162.914467
2021-03-31,,,,,,,,,,,,,,,12410254.863009
2021-04-01,,,,,,,,,,,,,,,36590154.6592106
2021-04-02,,,,,,,,,,,,,,,46568389.9594956
2021-04-03,,,,,,,,,,,,,,,38390773.876246
2021-04-04,,,,,,,,,,,,,,,27451795.0493097
2021-04-05,,,,,,,,,,,,,,,71429679.7092388
2021-04-06,,,,,,,,,,,,,,,90495179.544925
2021-04-07,,,,,,,,,,,,,,,181597767.58889
2021-04-08,,,,,,,,,,,,,,,91327822.944393
2021-04-09,,,,,,,,,,,,,,,181929358.846526
2021-04-10,,,,,,,,,,,,,,,236509102.611905
2021-04-11,,,,,,,,,,,,,,,157934217.339088
2021-04-12,,,,,,,,,,,,,,,132341576.657405
2021-04-13,,,,,,,,,,,,,,,129258984.786109
2021-04-14,,,,,,,,,,,,,,,102735170.182203
2021-04-15,,,,,,,,,,,,,,,61894576.0697257
2021-04-16,,,,,,,,,,,,,,,183715055.811572
2021-04-17,,,,,,,,,,,,,,,68815161.3086025
2021-04-18,,,,,,,,,,,,,,,119113888.712153
2021-04-19,,,,,,,,,,,,,,,104761537.168875
2021-04-20,,,,,,,,,,,,,,,86641615.3331711
2021-04-21,,,,,,,,,,,,,,,70827686.6778376
2021-04-22,,,,,,,,,,,,,,,71014242.8385292
2021-04-23,,,,,,,,,,,,,,,86776543.519536
2021-04-24,,,,,,,,,,,,,,,32544617.9276471
2021-04-25,,,,,,,,,,,,,,,49290256.3834662
2021-04-26,,,,,,,,,,,,,,,73607375.1917907
2021-04-27,,,,,,,,,,,,,,,43698084.2912278
2021-04-28,,,,,,,,,,,,,,,41690301.3267377
2021-04-29,,,,,,,,,,,,,,,38653201.3489628
2021-04-30,,,,,,,,,,,,,,,61899925.3083029
2021-05-01,,,,,,,,,,,,,,,52982629.1732982
2021-05-02,,,,,,,,,,,,,,,37075473.5672334
2021-05-03,,,,,,,,,,,,,,,42621019.7059646
2021-05-04,,,,,,,,,,,,,,,64020190.3669348
2021-05-05,,,,,,,,,,,,,,,43988322.2265922
2021-05-06,,,,,,,,,,,,,,,38742923.6206192
2021-05-07,,,,,,,,,,,,,,,49600507.8758064
2021-05-08,,,,,,,,,,,,,,,49355492.6048687
2021-05-09,,,,,,,,,,,,,,,37567359.221233
2021-05-10,,,,,,,,,,,,,,,44957688.5065742
2021-05-11,,,,,,,,,,,,,,,36750424.947322
2021-05-12,,,,,,,,,,,,,,,52034859.6689217
2021-05-13,,,,,,,,,,,,,,,54454831.0282806
2021-05-14,,,,,,,,,,,,,,,28720616.7205402
2021-05-15,,,,,,,,,,,,,,,25853975.2763335
2021-05-16,,,,,,,,,,,,,,,29515312.0441381
2021-05-17,,,,,,,,,,,,,,,35667762.9546153
2021-05-18,,,,,,,,,,,,,,,25850829.3077785
2021-05-19,,,,,,,,,,,,,,,110191317.884301
2021-05-20,,,,,,,,,,,,,,,53844494.421222
2021-05-21,,,,,,,,,,,,,,,48269766.7378021
2021-05-22,,,,,,,,,,,,,,,22533605.6325086
2021-05-23,,,,,,,,,,,,,,,37574866.0086363
2021-05-24,,,,,,,,,,,,,,,29985928.9612623
2021-05-25,,,,,,,,,,,,,,,21555908.0429185
2021-05-26,,,,,,,,,,,,,,,23220543.084213
2021-05-27,,,,,,,,,,,,,,,20926561.79513
2021-05-28,,,,,,,,,,,,,,,19108161.6364453
2021-05-29,,,,,,,,,,,,,,,13846874.8830959
2021-05-30,,,,,,,,,,,,,,,12119078.8778357
2021-05-31,,,,,,,,,,,,,,,14566639.5305296
2021-06-01,,,,,,,,,,,,,,,13688978.6784575
2021-06-02,,,,,,,,,,,,,,,18684077.327042
2021-06-03,,,,,,,,,,,,,,,37216988.1295322
2021-06-04,,,,,,,,,,,,,,,32442963.8758592
2021-06-05,,,,,,,,,,,,,,,23926218.6500054
2021-06-06,,,,,,,,,,,,,,,11371708.0604636
2021-06-07,,,,,,,,,,,,,,,16886062.2949788
2021-06-08,,,,,,,,,,,,,,,23199128.0138518
2021-06-09,,,,,,,,,,,,,,,16991470.3874021
2021-06-10,,,,,,,,,,,,,,,15523366.7478475
2021-06-11,,,,,,,,,,,,,,,11061319.3673698
2021-06-12,,,,,,,,,,,,,,,9526971.30179429
2021-06-13,,,,,,,,,,,,,,,9390836.51572958
2021-06-14,,,,,,,,,,,,,,,11704487.6868781
2021-06-15,,,,,,,,,,,,,,,10979895.374329
2021-06-16,,,,,,,,,,,,,,,12395576.7028746
2021-06-17,,,,,,,,,,,,,,,18099324.3423959
2021-06-18,,,,,,,,,,,,,,,23321545.2528116
2021-06-19,,,,,,,,,,,,,,,11411390.9976922
2021-06-20,,,,,,,,,,,,,,,16742290.131556
2021-06-21,,,,,,,,,,,,,,,20929894.0925322
2021-06-22,,,,,,,,,,,,,,,24195272.6243639
2021-06-23,,,,,,,,,,,,,,,15133347.9756586
2021-06-24,,,,,,,,,,,,,,,9468256.87227029
2021-06-25,,,,,,,,,,,,,,,9989197.73843947
2021-06-26,,,,,,,,,,,,,,,9179937.80680971
2021-06-27,,,,,,,,,,,,,,,10884697.443975
2021-06-28,,,,,,,,,,,,,,,11073906.2903303
2021-06-29,,,,,,,,,,,,,,,11056371.9945246
2021-06-30,,,,,,,,,,,,,,,8871001.33137476
2021-07-01,,,,,,,,,,,,,,,8805975.75236366
2021-07-02,,,,,,,,,,,,,,,6684450.52180344
2021-07-03,,,,,,,,,,,,,,,6650758.72078885
2021-07-04,,,,,,,,,,,,,,,7612610.68539767
2021-07-05,,,,,,,,,,,,,,,32010932.5277993
2021-07-06,,,,,,,,,,,,,,,138169950.80498
2021-07-07,,,,,,,,,,,,,,,102691442.638329
2021-07-08,,,,,,,,,,,,,,,85679592.7309048
2021-07-09,,,,,,,,,,,,,,,40937036.5542907
2021-07-10,,,,,,,,,,,,,,,28690602.7969216
2021-07-11,,,,,,,,,,,,,,,26860205.7765334
2021-07-12,,,,,,,,,,,,,,,47626239.4996454
2021-07-13,,,,,,,,,,,,,,,32516329.227907
2021-07-14,,,,,,,,,,,,,,,29716425.6231357
2021-07-15,,,,,,,,,,,,,,,24582845.573453
2021-07-16,,,,,,,,,,,,,,,31740203.0582109
2021-07-17,,,,,,,,,,,,,,,17208877.1836368
2021-07-18,,,,,,,,,,,,,,,14867913.7376696
2021-07-19,,,,,,,,,,,,,,,21095355.0440645
2021-07-20,,,,,,,,,,,,,,,20827106.36805
2021-07-21,,,,,,,,,,,,,,,20961472.4062977
2021-07-22,,,,,,,,,,,,,,,13001241.3695973
2021-07-23,,,,,,,,,,,,,,,14939495.0755855
2021-07-24,,,,,,,,,,,,,,,16462550.0652622
2021-07-25,,,,,,,,,,,,,,,14897119.2152316
2021-07-26,,,,,,,,,,,,,,,27900570.6813812
2021-07-27,,,,,,,,,,,,,,,12728442.6220051
2021-07-28,,,,,,,,,,,,,,,12199819.9236882
2021-07-29,,,,,,,,,,,,,,,9550564.68587025
2021-07-30,,,,,,,,,,,,,,,21741371.0675422
2021-07-31,,,,,,,,,,,,,,,16145830.1207295
2021-08-01,,,,,,,,,,,,,,,15994710.4891125
2021-08-02,,,,,,,,,,,,,,,13696817.7913989
2021-08-03,,,,,,,,,,,,,,,15611453.4497625
2021-08-04,,,,,,,,,,,,,,,32201893.0236719
2021-08-05,,,,,,,,,,,,,,,14977393.5889722
2021-08-06,,,,,,,,,,,,,,,13441646.1926195
2021-08-07,,,,,,,,,,,,,,,16579896.4636045
2021-08-08,,,,,,,,,,,,,,,15427457.6617824
2021-08-09,,,,,,,,,,,,,,,14121790.7355889
2021-08-10,,,,,,,,,,,,,,,18419885.0646247
2021-08-11,,,,,,,,,,,,,,,22359981.072123
2021-08-12,,,,,,,,,,,,,,,19972065.6814326
2021-08-13,,,,,,,,,,,,,,,14965580.3399913
2021-08-14,,,,,,,,,,,,,,,16516972.0422836
2021-08-15,,,,,,,,,,,,,,,14107500.6476338
2021-08-16,,,,,,,,,,,,,,,20627198.2462145
2021-08-17,,,,,,,,,,,,,,,19697131.4810475
2021-08-18,,,,,,,,,,,,,,,13375291.8011848
2021-08-19,,,,,,,,,,,,,,,11659417.6098622
2021-08-20,,,,,,,,,,,,,,,20830998.8212995
2021-08-21,,,,,,,,,,,,,,,12981336.4076908
2021-08-22,,,,,,,,,,,,,,,12946135.4524207
2021-08-23,,,,,,,,,,,,,,,41611525.2910827
2021-08-24,,,,,,,,,,,,,,,35744082.1568785
2021-08-25,,,,,,,,,,,,,,,20647372.9019937
2021-08-26,,,,,,,,,,,,,,,31024183.3246645
2021-08-27,,,,,,,,,,,,,,,15652815.8477134
2021-08-28,,,,,,,,,,,,,,,13692024.7578953
2021-08-29,,,,,,,,,,,,,,,9676757.34555224
2021-08-30,,,,,,,,,,,,,,,25384566.7341925
2021-08-31,,,,,,,,,,,,,,,22563803.2486508
2021-09-01,,,,,,,,,,,,,,,20766598.3740642
2021-09-02,,,,,,,,,,,,,,,20256758.6691782
2021-09-03,,,,,,,,,,,,,,,17010584.8200947
2021-09-04,,,,,,,,,,,,,,,14380150.4754054
2021-09-05,,,,,,,,,,,,,,,11681552.5591376
2021-09-06,,,,,,,,,,,,,,,25151952.6636416
2021-09-07,,,,,,,,,,,,,,,48201798.482875
2021-09-08,,,,,,,,,,,,,,,20717459.4226619
2021-09-09,,,,,,,,,,,,,,,17619046.0898286
2021-09-10,,,,,,,,,,,,,,,18414115.1258774
2021-09-11,,,,,,,,,,,,,,,13660124.285751
2021-09-12,,,,,,,,,,,,,,,15378419.2772642
2021-09-13,,,,,,,,,,,,,,,14717163.0641535
2021-09-14,,,,,,,,,,,,,,,10556826.2871145
2021-09-15,,,,,,,,,,,,,,,12562149.219609
2021-09-16,,,,,,,,,,,,,,,10710097.7202266
2021-09-17,,,,,,,,,,,,,,,9411305.56645446
2021-09-18,,,,,,,,,,,,,,,8029482.9800757
2021-09-19,,,,,,,,,,,,,,,6435092.47038039
2021-09-20,,,,,,,,,,,,,,,25066427.1466991
2021-09-21,,,,,,,,,,,,,,,17058906.9638251
2021-09-22,,,,,,,,,,,,,,,10221477.8658268
2021-09-23,,,,,,,,,,,,,,,9950976.67100219
2021-09-24,,,,,,,,,,,,,,,16533119.7789692
2021-09-25,,,,,,,,,,,,,,,5983427.9260913
2021-09-26,,,,,,,,,,,,,,,8920986.12774728
2021-09-27,,,,,,,,,,,,,,,8596701.446341
2021-09-28,,,,,,,,,,,,,,,10694803.0848178
2021-09-29,,,,,,,,,,,,,,,6579381.1498398
2021-09-30,,,,,,,,,,,,,,,10056908.7702898
2021-10-01,,,,,,,,,,,,,,,9919514.89733233
2021-10-02,,,,,,,,,,,,,,,9225508.73946654
2021-10-03,,,,,,,,,,,,,,,8450431.73240279
2021-10-04,,,,,,,,,,,,,,,10405295.2089176
2021-10-05,,,,,,,,,,,,,,,10923801.6229977
2021-10-06,,,,,,,,,,,,,,,11530953.8873791
2021-10-07,,,,,,,,,,,,,,,9715956.89531179
2021-10-08,,,,,,,,,,,,,,,10148017.00116
2021-10-09,,,,,,,,,,,,,,,7670085.98646045
2021-10-10,,,,,,,,,,,,,,,7756323.01718348
2021-10-11,,,,,,,,,,,,,,,8151289.58506226
2021-10-12,,,,,,,,,,,,,,,12181922.1538452
2021-10-13,,,,,,,,,,,,,,,9278877.81989751
2021-10-14,,,,,,,,,,,,,,,9795620.48655754
2021-10-15,,,,,,,,,,,,,,,12282452.1366139
2021-10-16,,,,,,,,,,,,,,,11932094.0789378
2021-10-17,,,,,,,,,,,,,,,15959032.6489386
2021-10-18,,,,,,,,,,,,,,,16471480.4491048
2021-10-19,,,,,,,,,,,,,,,22281187.7501136
2021-10-20,,,,,,,,,,,,,,,25207301.5449432
2021-10-21,,,,,,,,,,,,,,,22867461.0098158
2021-10-22,,,,,,,,,,,,,,,21362712.0217407
2021-10-23,,,,,,,,,,,,,,,18089553.7329351
2021-10-24,,,,,,,,,,,,,,,16138381.4524393
2021-10-25,,,,,,,,,,,,,,,40639176.4967671
2021-10-26,,,,,,,,,,,,,,,34777862.9060278
2021-10-27,,,,,,,,,,,,,,,41695017.6175057
2021-10-28,,,,,,,,,,,,,,,31626096.8662234
2021-10-29,,,,,,,,,,,,,,,33317738.0646632
2021-10-30,,,,,,,,,,,,,,,26217168.7581153
2021-10-31,,,,,,,,,,,,,,,27195402.1288876
2021-11-01,,,,,,,,,,,,,,,29284704.6967508
2021-11-02,,,,,,,,,,,,,,,39926513.739033
2021-11-03,,,,,,,,,,,,,,,33359628.1784711
2021-11-04,,,,,,,,,,,,,,,31488529.1946595
2021-11-05,,,,,,,,,,,,,,,19921086.5874882
2021-11-06,,,,,,,,,,,,,,,17085486.3357248
2021-11-07,,,,,,,,,,,,,,,26468819.6042465
2021-11-08,,,,,,,,,,,,,,,119081427.452097
2021-11-09,,,,,,,,,,,,,,,91966164.4731856
2021-11-10,,,,,,,,,,,,,,,121818374.333221
2021-11-11,,,,,,,,,,,,,,,51855752.376816
2021-11-12,,,,,,,,,,,,,,,71425748.0736371
2021-11-13,,,,,,,,,,,,,,,40867344.5414684
2021-11-14,,,,,,,,,,,,,,,48361418.7019192
2021-11-15,,,,,,,,,,,,,,,95748973.0668537
2021-11-16,,,,,,,,,,,,,,,128188314.646153
2021-11-17,,,,,,,,,,,,,,,67109085.8737783
2021-11-18,,,,,,,,,,,,,,,79536112.4157596
2021-11-19,,,,,,,,,,,,,,,45761921.6599034
2021-11-20,,,,,,,,,,,,,,,42856443.0593371
2021-11-21,,,,,,,,,,,,,,,35374691.5898847
2021-11-22,,,,,,,,,,,,,,,47358157.5720265
2021-11-23,,,,,,,,,,,,,,,32988284.7955416
2021-11-24,,,,,,,,,,,,,,,29925250.9037766
2021-11-25,,,,,,,,,,,,,,,66119714.0849702
2021-11-26,,,,,,,,,,,,,,,88441899.2833903
2021-11-27,,,,,,,,,,,,,,,26669846.8260317
2021-11-28,,,,,,,,,,,,,,,32733999.2040738
2021-11-29,,,,,,,,,,,,,,,47818438.782081
2021-11-30,,,,,,,,,,,,,,,61252549.9688487
2021-12-01,,,,,,,,,,,,,,,63186864.9927236
2021-12-02,,,,,,,,,,,,,,,52525661.3268265
2021-12-03,,,,,,,,,,,,,,,46382368.0100348
2021-12-04,,,,,,,,,,,,,,,72821741.5285672
2021-12-05,,,,,,,,,,,,,,,29351609.0372082
2021-12-06,,,,,,,,,,,,,,,48214780.5826446
2021-12-07,,,,,,,,,,,,,,,30980650.4510379
2021-12-08,,,,,,,,,,,,,,,18810939.7697875
2021-12-09,,,,,,,,,,,,,,,28234702.1865638
2021-12-10,,,,,,,,,,,,,,,24480684.9794674
2021-12-11,,,,,,,,,,,,,,,16998574.3047746
2021-12-12,,,,,,,,,,,,,,,10612567.1626842
2021-12-13,,,,,,,,,,,,,,,22802026.9630659
2021-12-14,,,,,,,,,,,,,,,22359931.6981398
2021-12-15,,,,,,,,,,,,,,,25519684.3248635
2021-12-16,,,,,,,,,,,,,,,20283556.2727959
2021-12-17,,,,,,,,,,,,,,,23616063.8163889
2021-12-18,,,,,,,,,,,,,,,10073042.8306175
2021-12-19,,,,,,,,,,,,,,,9059762.90882953
2021-12-20,,,,,,,,,,,,,,,15716064.0707086
2021-12-21,,,,,,,,,,,,,,,12595129.2577678
2021-12-22,,,,,,,,,,,,,,,18319899.0172657
2021-12-23,,,,,,,,,,,,,,,20117149.2986672
2021-12-24,,,,,,,,,,,,,,,16982732.0904645
2021-12-25,,,,,,,,,,,,,,,12288769.783945
2021-12-26,,,,,,,,,,,,,,,12243055.3169079
2021-12-27,,,,,,,,,,,,,,,17746433.0513808
2021-12-28,,,,,,,,,,,,,,,24760321.1553475
2021-12-29,,,,,,,,,,,,,,,13029744.6946812
2021-12-30,,,,,,,,,,,,,,,14068286.3422294
2021-12-31,,,,,,,,,,,,,,,16730806.2230258
2022-01-01,,,,,,,,,,,,,,,9697781.5716694
2022-01-02,,,,,,,,,,,,,,,10403285.5358191
2022-01-03,,,,,,,,,,,,,,,11125031.5253909
2022-01-04,,,,,,,,,,,,,,,14245361.684425
2022-01-05,,,,,,,,,,,,,,,33963858.4752472
2022-01-06,,,,,,,,,,,,,,,22094767.3167864
2022-01-07,,,,,,,,,,,,,,,28229774.7813679
2022-01-08,,,,,,,,,,,,,,,18112866.6110557
2022-01-09,,,,,,,,,,,,,,,11911600.1282828
2022-01-10,,,,,,,,,,,,,,,20252608.5084261
2022-01-11,,,,,,,,,,,,,,,13743928.7625313
2022-01-12,,,,,,,,,,,,,,,12128537.2919812
2022-01-13,,,,,,,,,,,,,,,12822790.1591072
2022-01-14,,,,,,,,,,,,,,,14339232.7248314
2022-01-15,,,,,,,,,,,,,,,9772627.70771638
2022-01-16,,,,,,,,,,,,,,,11808885.5680703
2022-01-17,,,,,,,,,,,,,,,14970937.3550842
2022-01-18,,,,,,,,,,,,,,,13695893.4044837
2022-01-19,,,,,,,,,,,,,,,13633472.2879881
2022-01-20,,,,,,,,,,,,,,,15860163.37409
2022-01-21,,,,,,,,,,,,,,,33510813.5081072
2022-01-22,,,,,,,,,,,,,,,37869413.0097734
2022-01-23,,,,,,,,,,,,,,,18201765.0530434
2022-01-24,,,,,,,,,,,,,,,21098799.2295102
2022-01-25,,,,,,,,,,,,,,,12795731.1921821
2022-01-26,,,,,,,,,,,,,,,18875912.2298495
2022-01-27,,,,,,,,,,,,,,,21033922.7560055
2022-01-28,,,,,,,,,,,,,,,13438367.733483
2022-01-29,,,,,,,,,,,,,,,11730551.1340036
2022-01-30,,,,,,,,,,,,,,,11721271.5272031
2022-01-31,,,,,,,,,,,,,,,12423828.3287145
2022-02-01,,,,,,,,,,,,,,,11815333.6126376
2022-02-02,,,,,,,,,,,,,,,10996806.1235451
2022-02-03,,,,,,,,,,,,,,,9395969.89657391
2022-02-04,,,,,,,,,,,,,,,13369000.451539
2022-02-05,,,,,,,,,,,,,,,11774015.8820975
2022-02-06,,,,,,,,,,,,,,,7318677.27287638
2022-02-07,,,,,,,,,,,,,,,14633965.4011552
2022-02-08,,,,,,,,,,,,,,,14081999.6996553
2022-02-09,,,,,,,,,,,,,,,12612835.8579836
2022-02-10,,,,,,,,,,,,,,,15948375.7645008
2022-02-11,,,,,,,,,,,,,,,13295239.0061453
2022-02-12,,,,,,,,,,,,,,,12035597.9761588
2022-02-13,,,,,,,,,,,,,,,7697301.46794757
2022-02-14,,,,,,,,,,,,,,,9220525.50095606
2022-02-15,,,,,,,,,,,,,,,11493127.0611808
2022-02-16,,,,,,,,,,,,,,,11941964.3379523
2022-02-17,,,,,,,,,,,,,,,13096400.3371874
2022-02-18,,,,,,,,,,,,,,,10677079.572259
2022-02-19,,,,,,,,,,,,,,,7711585.50025184
2022-02-20,,,,,,,,,,,,,,,9102860.92443071
2022-02-21,,,,,,,,,,,,,,,16422270.6879019
2022-02-22,,,,,,,,,,,,,,,10549594.6624903
2022-02-23,,,,,,,,,,,,,,,9538837.76452473
2022-02-24,,,,,,,,,,,,,,,27323106.1677225
2022-02-25,,,,,,,,,,,,,,,12676573.8890574
2022-02-26,,,,,,,,,,,,,,,11070818.3425998
2022-02-27,,,,,,,,,,,,,,,11238941.7461746
2022-02-28,,,,,,,,,,,,,,,14129729.247135
2022-03-01,,,,,,,,,,,,,,,14711121.0323582
2022-03-02,,,,,,,,,,,,,,,11045916.1821542
2022-03-03,,,,,,,,,,,,,,,11702195.2873181
2022-03-04,,,,,,,,,,,,,,,10241740.7064013
2022-03-05,,,,,,,,,,,,,,,4892269.69225341
2022-03-06,,,,,,,,,,,,,,,4186873.39169816
2022-03-07,,,,,,,,,,,,,,,8570017.9813981
2022-03-08,,,,,,,,,,,,,,,7581729.43498081
2022-03-09,,,,,,,,,,,,,,,8436000.29838729
2022-03-10,,,,,,,,,,,,,,,7932892.28440106
2022-03-11,,,,,,,,,,,,,,,6765940.62613943
2022-03-12,,,,,,,,,,,,,,,3383937.09173576
2022-03-13,,,,,,,,,,,,,,,4001274.34079251
2022-03-14,,,,,,,,,,,,,,,5142145.7189536
2022-03-15,,,,,,,,,,,,,,,4704803.03264871
2022-03-16,,,,,,,,,,,,,,,12326331.4280576
2022-03-17,,,,,,,,,,,,,,,4806174.3513458
2022-03-18,,,,,,,,,,,,,,,4587651.0240432
2022-03-19,,,,,,,,,,,,,,,5576414.50387365
2022-03-20,,,,,,,,,,,,,,,3535885.93208772
2022-03-21,,,,,,,,,,,,,,,4225317.37191306
2022-03-22,,,,,,,,,,,,,,,6967021.07922429
2022-03-23,,,,,,,,,,,,,,,4190299.3955885
2022-03-24,,,,,,,,,,,,,,,6942436.40701394
2022-03-25,,,,,,,,,,,,,,,7057098.30470768
2022-03-26,,,,,,,,,,,,,,,4681206.83743127
2022-03-27,,,,,,,,,,,,,,,7018699.0127948
2022-03-28,,,,,,,,,,,,,,,12346908.0279722
2022-03-29,,,,,,,,,,,,,,,30658244.161153
2022-03-30,,,,,,,,,,,,,,,17906913.383996
2022-03-31,,,,,,,,,,,,,,,18377249.0329904
2022-04-01,,,,,,,,,,,,,,,10370905.596592
2022-04-02,,,,,,,,,,,,,,,13644633.6823455
2022-04-03,,,,,,,,,,,,,,,12329111.6728237
2022-04-04,,,,,,,,,,,,,,,12412423.4946659
2022-04-05,,,,,,,,,,,,,,,9271691.77857716
2022-04-06,,,,,,,,,,,,,,,15203027.6311226
2022-04-07,,,,,,,,,,,,,,,8533081.23974579
2022-04-08,,,,,,,,,,,,,,,11849575.5932175
2022-04-09,,,,,,,,,,,,,,,5043091.7047433
2022-04-10,,,,,,,,,,,,,,,5500583.67771836
2022-04-11,,,,,,,,,,,,,,,10290114.4972701
2022-04-12,,,,,,,,,,,,,,,12094447.4689458
2022-04-13,,,,,,,,,,,,,,,5880148.2758888
2022-04-14,,,,,,,,,,,,,,,6750595.69588436
2022-04-15,,,,,,,,,,,,,,,7617118.44986572
2022-04-16,,,,,,,,,,,,,,,4510735.22113509
2022-04-17,,,,,,,,,,,,,,,4738371.25830778
2022-04-18,,,,,,,,,,,,,,,6638435.47940068
2022-04-19,,,,,,,,,,,,,,,7093674.09695786
2022-04-20,,,,,,,,,,,,,,,7578416.18029933
2022-04-21,,,,,,,,,,,,,,,6793592.5277857
2022-04-22,,,,,,,,,,,,,,,4847569.97113516
2022-04-23,,,,,,,,,,,,,,,2742818.51082445
2022-04-24,,,,,,,,,,,,,,,3872786.12921217
2022-04-25,,,,,,,,,,,,,,,6643332.62309222
2022-04-26,,,,,,,,,,,,,,,5671476.55151516
2022-04-27,,,,,,,,,,,,,,,4269502.40886447
2022-04-28,,,,,,,,,,,,,,,5353067.94566299
2022-04-29,,,,,,,,,,,,,,,5345885.24199432
2022-04-30,,,,,,,,,,,,,,,10014107.4743866
2022-05-01,,,,,,,,,,,,,,,5457019.95531623
2022-05-02,,,,,,,,,,,,,,,4577221.77488759
2022-05-03,,,,,,,,,,,,,,,5315259.65001218
2022-05-04,,,,,,,,,,,,,,,4943455.25550074
2022-05-05,,,,,,,,,,,,,,,8780363.62407059
2022-05-06,,,,,,,,,,,,,,,4711327.61994095
2022-05-07,,,,,,,,,,,,,,,4815861.14387247
2022-05-08,,,,,,,,,,,,,,,5450310.83346561
2022-05-09,,,,,,,,,,,,,,,15301458.5337897
2022-05-10,,,,,,,,,,,,,,,18099572.4373655
2022-05-11,,,,,,,,,,,,,,,28633012.9586731
2022-05-12,,,,,,,,,,,,,,,18960914.2183608
2022-05-13,,,,,,,,,,,,,,,14977596.7915714
2022-05-14,,,,,,,,,,,,,,,12798497.4244025
2022-05-15,,,,,,,,,,,,,,,11142318.3496754
2022-05-16,,,,,,,,,,,,,,,9344132.09265372
2022-05-17,,,,,,,,,,,,,,,8153708.97381405
2022-05-18,,,,,,,,,,,,,,,11763783.572685
