time,AdrActCnt,AssetCompletionTime,AssetEODCompletionTime,CapMrktCurUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt
2022-06-09,219,1752760775,1752760775,842526462.0406388536010852,0.00003325668215895953,0.99984503950828,0.009950257996895447,0.02116167810068884,842657040.59,257,261
2022-06-10,276,1752760776,1752760776,840486273.65798804303668591,0.000034381597776802025,0.999486801045611,-0.015731793763464962,0.15251179946450524,840917831.81,345,358
2022-06-11,302,1752760776,1752760776,840863292.68072111311138276,0.00003525003346803106,0.999718793970638,-0.02548353067331162,0.10740507573676303,841099815.02,418,454
2022-06-12,294,1752760777,1752760777,838241379.80432180219809385,0.00003725430176580549,0.999543494573335,-0.07023655798536602,-0.008209376161150717,838624216.31,449,493
2022-06-13,515,1752760777,1752760777,837862074.42797593113424616,0.00004479322080951805,0.999617029236254,-0.05581099868424978,-0.0008821157344665698,838183074.04,906,995
2022-06-14,505,1752760777,1752760777,845461522.0192146609538941,0.00004530260683210534,0.999958384035745,0.011037797472159234,0.014096298770208874,845496708.18,609,682
2022-06-15,435,1752760778,1752760778,851968982.07386199192311875,0.00004440269086835607,0.999983721273125,0.013054238599761729,0.04874786364522931,851982851.27,596,668
2022-06-16,306,1752760778,1752760778,850011667.90603608861405166,0.000049190032580352006,0.999058267595234,-0.08212637698650052,-0.09355867946980932,850812905.99,395,430
2022-06-17,396,1752760778,1752760778,853673011.4485576919229408,0.0000488834279529915,1.00039588660296,0.04784676911113337,0.07915022891335989,853335187.48,443,486
2022-06-18,395,1752760779,1752760779,854781595.017958989794308,0.00005260958120028306,1.00031159321245,0.03170933592591701,0.09388358393129721,854515333.84,559,667
2022-06-19,366,1752760779,1752760779,838513922.9403123325792134,0.0000487990383832845,1.00000429848057,0.005982163917260464,0.03137973796269745,838510318.62,448,506
2022-06-20,287,1752760779,1752760779,838602034.8060977652160069,0.00004864274071302746,1.00066042642271,0.11142169264297047,0.08370808286304261,838048565.39,396,435
2022-06-21,252,1752760780,1752760780,838139010.7405862244499014,0.00004834710504223712,1.00022739686126,0.022123476337133085,0.023294112273875955,837948463.89,313,334
2022-06-22,244,1752760780,1752760780,827132189.598562159053068,0.00005000346275634421,1.00022768297416,0.03717297379714547,0.03193334316422465,826943908.55,317,331
2022-06-23,258,1752760781,1752760781,843478856.832378999582441,0.000047419834529340104,1.0004211253959,0.051737227250070864,0.07474339767164892,843123795.99,300,317
2022-06-24,938,1752760781,1752760781,844717954.9755938936775545,0.00004695682515913953,1.00013703405395,0.05001591383696001,0.04086413554771676,844602215.71,1001,1038
2022-06-25,195,1752760781,1752760781,844405329.39944733928245486,0.000046569647270166645,0.999773168279318,-0.02100311524890497,0.005020328483602083,844596910.77,243,277
2022-06-26,205,1752760782,1752760782,845104778.72310826324874516,0.00004746499553483047,0.999927068994211,0.027787513910448224,0.035871407531679056,845166417.56,231,251
2022-06-27,255,1752760782,1752760782,847162690.9229818313244315,0.0000481930039043893,1.00005551540957,-0.0018688887588240788,0.018909044782078475,847115662.95,347,371
2022-06-28,211,1752760782,1752760782,851423185.30881585659264436,0.00004932785577449614,0.999541175898876,-0.01772773871856075,-0.029998410567431452,851814018.11,250,265
2022-06-29,279,1752760783,1752760783,852302628.3538990553915637,0.00004982534945384861,1.00054025577441,0.0733100778459613,0.039556834167322745,851842415.57,352,366
2022-06-30,236,1752760783,1752760783,853038877.3217938245312639,0.00005177111974653181,1.00088650890327,0.08998760177379929,0.08851086205937693,852283320.57,270,297
2022-07-01,271,1752760784,1752760784,853626908.6889710191977996,0.00005169860577879302,0.99994735667916,-0.04546855065495696,-0.04384917369963014,853671848.81,341,365
2022-07-02,243,1752760784,1752760784,856011739.2129507942763172,0.00005199555686648728,0.999969799238626,-0.016178904240713353,-0.02398617987150401,856037592.2,325,360
2022-07-03,232,1752760784,1752760784,855668379.65435892177544892,0.00005186527139473196,0.999781664589737,0.02075456429109529,-0.0023376461449790002,855855243.16,281,307
2022-07-04,280,1752760784,1752760784,858560721.90983409311605062,0.00004941258509899361,0.999433694612646,-0.07110838253306517,-0.05812695166129744,859047204.97,344,383
2022-07-05,284,1752760785,1752760785,861511128.0849423470723505,0.00004952329780000549,1.00004092875519,0.016780540769118616,0.00918825768382138,861475868.95,421,453
2022-07-06,232,1752760785,1752760785,864100832.1188904632160752,0.00004863998316282324,1.00007909686232,0.015930948922734157,0.012497214083245682,864032489.86,293,312
2022-07-07,235,1752760785,1752760785,868148058.071423408933136,0.0000461979491136838,1.00025115977568,0.022697952629388556,0.017249795419689497,867930068.95,299,332
2022-07-08,313,1752760786,1752760786,867955437.26768853431734032,0.000045832767477604354,0.999786233055861,0.02497869978919798,-0.0025518647828524266,868141017.12,249,367
2022-07-09,381,1752760786,1752760786,869280660.09183223072598016,0.00004632329121964419,0.999894364557744,-0.025273790674833263,0.0049332694082621364,869372496.64,414,432
2022-07-10,174,1752760786,1752760786,868858971.902127531321204,0.000048006360540312734,1.0000336209502,-0.031754405091225756,0.05471006760839583,868829761.02,188,207
2022-07-11,210,1752760786,1752760786,871661061.45724622052089008,0.00005006978451646089,0.999960163094434,0.020331599291676293,0.024143701734100773,871695787.12,261,282
2022-07-12,240,1752760790,1752760790,875113495.73624021377736676,0.000051701456812980365,0.999862408104972,0.021966791915048144,0.03190591838858041,875233920.83,277,323
2022-07-13,228,1752760791,1752760791,880697980.5835689858167854,0.00004958195796107257,0.999350533981195,-0.06122865490281553,-0.026659735405124535,881270335.72,270,289
2022-07-14,225,1752760791,1752760791,878975577.90339675125568537,0.00004863347958642881,0.999558995365419,-0.024945107815767285,-0.03994052919623155,879363381.23,283,308
2022-07-15,241,1752760791,1752760791,879357066.94445831994989565,0.00004797053789445731,0.999308943212409,-0.08806575276460889,-0.0674789045422488,879965172.85,318,344
2022-07-16,206,1752760792,1752760792,881208586.8662220683018232,0.00004718805582718545,1.00022205677656,0.013902135294780061,0.11648861924013403,881012951.97,281,312
2022-07-17,183,1752760792,1752760792,879308585.540026898186308,0.000048035298602559966,1.00047384857455,0.059754269350740234,0.007793111970357955,878892123.76,231,251
2022-07-18,264,1752760792,1752760792,878627218.0165401416361428,0.00004484101165628351,1.00021045157587,-0.00037778661566242286,-0.010111013134928832,878442348.44,336,379
2022-07-19,267,1752760793,1752760793,885938650.3347141536360154,0.00004278983793139623,1.00004997408922,0.009542023613421957,0.004567541231511418,885894378.57,385,419
2022-07-20,228,1752760793,1752760793,891663456.0364096907348273,0.00004296718343467413,1.00031623337911,0.07102056794237335,-0.03439658794445982,891381571.43,341,362
2022-07-21,214,1752760793,1752760793,892179041.5592050413220125,0.000043199192218353286,1.00016538015345,-0.014286044033127306,-0.0062002608611442704,892031517.25,269,297
2022-07-22,285,1752760793,1752760793,859175133.71440121317360563,0.0000440356805721189,0.999877842492281,-0.021936902515400935,-0.03497608472891823,859280101.23,311,361
2022-07-23,171,1752760794,1752760794,860226343.306839180019927,0.00004448134230504237,1.00013892763061,0.01091242816558809,-0.028207897466993263,860106850.7,234,262
2022-07-24,177,1752760794,1752760794,861493383.2248837751591583,0.00004415301295724909,1.00021396629453,-0.014613199815606517,0.007692169968768497,861309092.11,219,237
2022-07-25,217,1752760794,1752760794,859399094.9193084851366965,0.000046490005565665974,1.00000585827799,-0.08764842619681776,0.023274279212011056,859394060.35,278,314
2022-07-26,259,1752760795,1752760795,862132077.3760730660430569,0.00004716030401481334,0.998933487258571,-0.12982032118533218,-0.0993654203840507,863052533.9,321,361
2022-07-27,418,1752760795,1752760795,864822638.22280966522350092,0.00004367020322338075,0.999978439526972,-0.018737356408566132,-0.007707160393642898,864841284.61,505,556
2022-07-28,280,1752760795,1752760795,864652141.1861937250750415,0.000041955024225976626,1.00014723157505,0.005042695434396436,0.060633387676987886,864524855.83,379,428
2022-07-29,295,1752760799,1752760799,854529187.61201181170099996,0.000041751892808715346,0.999988745030738,0.013887295178259857,-0.05512129476941798,854538805.42,390,435
2022-07-30,323,1752760800,1752760800,854069466.4550946742716448,0.00004233767493356002,1.00016131019858,-0.018532627093794246,-0.07245563790089875,853931718.56,403,454
2022-07-31,166,1752760800,1752760800,854453497.38615943779914328,0.00004281242530013684,0.999934378530438,-0.06082009820227705,-0.0012978831970847083,854509571.56,240,257
2022-08-01,270,1752760800,1752760800,856491772.1512780002611926,0.00004285747414290628,0.999926702101697,0.06078443767046026,-0.004309843853461789,856554555.8,312,346
2022-08-02,239,1752760801,1752760801,858176384.68411229747724,0.00004341710381617992,0.9999578520314,0.03423473646299135,0.017622591802103287,858212556.6,345,356
2022-08-03,251,1752760801,1752760801,864597615.231493024759132,0.00004384384348460041,1.0000669967636,0.051817235704566166,0.06336609965901545,864539693.87,308,329
2022-08-04,241,1752760802,1752760802,867782628.3480156180682895,0.000044200210936776906,1.00017705117695,0.04991416737674007,0.013611685066694044,867629013.61,320,341
2022-08-05,213,1752760802,1752760802,871719530.7334650386224524,0.000043021203811471186,1.00019874140916,0.05337708811016732,0.011963508408010687,871546318.39,332,348
2022-08-06,204,1752760802,1752760802,872523475.6794136131763962,0.000043497013147149006,1.00026927798066,0.021230406720382712,0.0018113655558211071,872288587.57,209,229
2022-08-07,279,1752760803,1752760803,873295652.6590026475628562,0.00004319594367107316,1.00014412710821,-0.00986896412167386,0.0357970574624924,873169805.22,330,350
2022-08-08,257,1752760803,1752760803,875803651.77252369010424705,0.00004200167155644577,0.999793110793495,0.005858705970662553,-0.010126446136523741,875984883.59,297,332
2022-08-09,276,1752760804,1752760804,879855749.121589138262796,0.000043129134041358735,1.0000046846553,0.018893184667549245,-0.002893532206717254,879851627.32,373,436
2022-08-10,260,1752760804,1752760804,884122559.7569244103327766,0.00004178389071851634,0.99959846130847,-0.010220481089283409,-0.03617161956179902,884477711.78,404,449
2022-08-11,259,1752760804,1752760804,885313952.23289886099156576,0.00004177812529145261,0.999935993666696,-0.007595739456348958,0.007359568789426207,885370621.56,408,467
2022-08-12,232,1752760805,1752760805,892931615.5882868911315311,0.00004099923511292859,1.00023000227661,-0.011369581700114456,0.0880039851393639,892726286.51,304,341
2022-08-13,248,1752760805,1752760805,892209172.6332548858849124,0.00004093514534364754,0.999890971296136,0.03248319714072157,0.03321223982338571,892306459.65,328,364
2022-08-14,161,1752760805,1752760805,892813605.0097645391965476,0.0000411380098706466,1.00023788728263,0.025860494988123785,0.09295864672588902,892601266.52,234,283
2022-08-15,325,1752760806,1752760806,898918542.9111601209021639,0.000041530665634788123,1.00022263969389,0.022250634935658823,0.00005827879179544844,898718452.51,811,1028
2022-08-16,335,1752760806,1752760806,906822047.6757568709338888,0.00004189941007814728,1.00008945015298,0.027775255409903686,-0.03842163611948272,906740939.56,781,961
2022-08-17,283,1752760806,1752760806,877362512.2454321886880548,0.00004285103318053955,0.999986662356408,0.0006077342349768282,-0.02237421325776999,877374214.35,320,372
2022-08-18,233,1752760807,1752760807,879875504.5203996938887791,0.000043070296469757875,1.00014270224017,-0.01564761699616459,0.009272351717686297,879749962.23,256,290
2022-08-19,451,1752760807,1752760807,893849600.5180372961400152,0.00004783228924725149,1.00001849356282,0.016759787572968476,-0.02976456907874239,893833070.36,555,624
2022-08-20,226,1752760808,1752760808,898030764.79952022867088095,0.00004728780458814248,0.999978879977565,-0.037656369229330376,-0.018646933755740367,898049731.63,272,341
2022-08-21,172,1752760808,1752760808,778954258.15602043395179862,0.000046390610597769355,0.999903043227726,-0.012790086633118364,0.00252038142802342,779029790.37,225,266
2022-08-22,267,1752760812,1752760812,753421091.96015580135006999,0.0000469198151346018,0.999442926175157,-0.03831552302406488,-0.06959047750515931,753841037.07,325,351
2022-08-23,234,1752760812,1752760812,761500031.37968065402469632,0.000046436629378458246,0.999990261815104,0.05459046367108652,-0.02236566244468102,761507447.08,300,335
2022-08-24,211,1752760813,1752760813,764454042.4118683753004353,0.00004669351496548877,1.00040728915541,0.04058793067438407,0.04014285257401645,764142815.33,240,262
2022-08-25,212,1752760813,1752760813,762990454.266723115373644,0.000046331088889278487,1.0001881147148,-0.003877824546803095,0.12559669609956675,762846951.53,228,255
2022-08-26,211,1752760813,1752760813,735660736.970814493838844,0.00004940013355691499,1.00016328333885,0.05519717714062925,0.0184847797284058,735540635.44,261,287
2022-08-27,202,1752760814,1752760814,734103062.148208546271446,0.00004990521035308636,1.00029958460365,0.030125896266675525,0.015233060072578757,733883202.04,263,320
2022-08-28,155,1752760814,1752760814,734424006.89194479262260024,0.00005082151846967859,0.999839238419181,-0.03316581384803956,-0.01495082942682496,734542093.04,168,189
2022-08-29,223,1752760814,1752760814,737268483.648370340209581,0.000049344954278276836,1.00026961332455,-0.011813403565745511,0.010828565838904139,737069759.82,230,255
2022-08-30,214,1752760815,1752760815,740221600.8441792781187994,0.000050463680598612334,1.00046584297762,0.046442013513018965,0.05314993249488805,739876934.37,244,261
2022-08-31,195,1752760815,1752760815,744881422.5099295474970778,0.00004994130989015419,1.00005833012189,0.044904457747981776,0.013163766895742526,744837976.02,217,239
2022-09-01,211,1752760816,1752760816,748721124.0824080196349215,0.0000497464796266099,1.00017598597499,0.04450510856434083,0.021814313788006332,748589382.85,216,241
2022-09-02,247,1752760816,1752760816,726990764.5109219079717381,0.00005014998440705042,1.00043485481469,0.046385000330865726,0.03678334074421217,726674766.49,314,350
2022-09-03,184,1752760816,1752760816,729471967.7512995312201535,0.00005049183956367186,0.999931972200677,-0.009049317620570842,-0.024503559243309263,729521595.5,184,205
2022-09-04,140,1752760817,1752760817,728587797.852405984062833,0.000050090736644898485,0.999906871446082,-0.015477007013947736,-0.029181196795622952,728655656.5,129,143
2022-09-05,195,1752760817,1752760817,729277719.560324609186208,0.00005048230735434881,0.999438462412352,-0.08293272885971154,-0.0830591908196094,729687466.5,191,201
2022-09-06,286,1752760817,1752760817,731989073.0921349971401872,0.00005306585309986736,1.00008705591592,0.04424102457798157,-0.005706296796947755,731925354.66,358,410
