time,AdrActCnt,AdrBalCnt,AssetCompletionTime,AssetEODCompletionTime,BlkCnt,CapMVRVCur,CapMrktCurUSD,FeeTotNtv,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt
2022-04-24,928,38121,1741763920,1741763920,3632,2.756876472805732717,24911823315.7868476740245304024338,0.28,35899.57699162,2577984.667053449111312942116,0.0018174642625938726,71.8110040030618,224.77831154904695,-14.146284916563655,346908160.686970541,1956,1682
2022-04-25,1008,38168,1741763942,1741763942,4386,2.800177798405323606,25255091926.8044948245878809792836,0.344,112702.457593363,8203621.4964351812653596894743,0.0017984517935340952,72.7900852529261,238.5980692112841,-15.361505606047167,346957856.129029076,2365,2005
2022-04-26,848,38199,1741763966,1741763966,3095,2.633930385406628971,23782903370.020502927817770612616,0.321,271225.67886753,18590559.23187123305878108359,0.001800308043660289,68.542769657703,161.9955391476125,-23.091978176205103,346979024.757686072,1708,1407
2022-04-27,757,38266,1741763989,1741763989,5003,2.700893573918869785,24165344192.9545766971002505530471,0.294,510359.351455555,35615216.5400710396424021237545,0.0017793775901564193,69.7845869552419,151.5228942260376,-22.96194236705439,346284835.195107309,2649,2455
2022-04-28,902,38298,1741764015,1741764015,9779,2.60545390282516464,23287606507.3766448023217618932784,0.347,114551.277524378,7703503.4055489980898794802528,0.001691894101308516,67.2493888504176,137.34930530685608,-27.30509831893558,346287258.597622709,5063,4810
2022-04-29,980,38375,1741764040,1741764040,4724,2.463545005667547146,21966417605.110162624249233647331,0.339,115051.704760674,7297193.731249673072967572361,0.0016427390247348182,63.4253420792765,126.28489902486096,-33.92879346796787,346335027.687417654,2532,2772
2022-04-30,1933,38385,1741764065,1741764065,6149,2.208478819834010052,19602829918.0173699628342768763186,0.434,157039.102455962,8891849.3571654960751086484372,0.0015013453441591463,56.6218809080306,73.06549144190782,-41.25488328298562,346205911.984056481,3292,3064
2022-05-01,1864,38426,1741764091,1741764091,6013,2.315701795404501826,20332275789.7656063242697757433707,0.373,105269.156094467,6187286.7381628173140262448939,0.001528264591089908,58.7758747929017,83.8319191883254,-39.12922835317169,345928935.322645571,3194,2897
2022-05-02,1386,38467,1741764118,1741764118,6433,2.42262570742679048,20778287977.8141673535597066935216,0.339,104601.188076135,6325913.670951256643912810151,0.0015681273821932554,60.4764992377226,93.43840092727021,-37.49213450693024,343576236.053914616,3386,3217
2022-05-03,1164,38508,1741764142,1741764142,6482,2.391169183834568375,20467159807.2339442207603042307265,0.324,337048.886673769,20063848.0119677760375637664583,0.0015788077042447049,59.5280055957807,65.99549180845476,-39.164779379003754,343824047.226010895,3403,3088
2022-05-04,1060,38535,1741764164,1741764164,3419,2.704501333541375306,23015381941.243929727459798587715,0.303,263379.496104287,17623349.9537700449245597103695,0.001687922743833252,66.9123838963985,116.17369342595921,-30.002609670912857,343962964.71635219,1861,1891
2022-05-05,1240,38587,1741764188,1741764188,5454,2.391078193753523009,20317352197.7262324944406274815948,1.339,140513.715736075,8301437.6260966132814430660325,0.001618518387894921,59.0791979459791,66.92559788886044,-35.33360827997268,343900271.230899828,2897,3371
2022-05-06,1082,38582,1741764212,1741764212,4398,2.314333318788613965,19620336969.5580860434811144139904,2.421,190129.487115952,10846157.4790831815785897319808,0.0015827251468498774,57.0461617690504,48.02854256942878,-31.777338569232974,343937898.030552976,2410,2126
2022-05-07,1245,38610,1741764246,1741764246,3780,2.285914971550577015,18988480395.200905129598794147008,0.321,127331.659566313,7028115.2448430775287575600045,0.0015544171072913793,55.1953478716965,44.86252164928407,-37.26799024602276,344023203.537738112,2051,1967
2022-05-08,1096,38703,1741764271,1741764271,4427,2.137159040520627167,17707431876.003739475502295187244,0.309,115995.198957084,5968979.1917580035995734035916,0.0015108778281923822,51.4588469645749,33.5655302263222,-38.24546052793369,344108601.73749756,2368,2019
2022-05-09,1455,38816,1741764295,1741764295,5494,1.795699472948101084,14689828363.599199844039366600192,0.445,105908.908555885,4527887.065375737939982367728,0.0014036629156036597,42.7526553442528,10.128381189124552,-49.27320311466868,343600373.94902864,2970,2913
2022-05-10,969,38873,1741764322,1741764322,4278,1.873179509123077236,15263062392.876558172948220574207,0.33,339800.417500713,15093038.7551094666453680000415,0.0014332465344028904,44.4173637752455,26.932119093929984,-46.0347755970485,343628281.725780954,2305,1996
2022-05-11,1071,38842,1741764349,1741764349,6384,1.302413058644913675,10588785292.0770897299307582924044,0.44,224411.342182087,6919728.2883175181403488427466,0.0010707884444535758,30.8350202847718,-16.661068049743545,-58.4637951688287,343401275.377349858,3413,3040
2022-05-12,1152,38774,1741764375,1741764375,10983,1.309637069876395774,10428980670.9086764971037912166944,0.539,159189.21191524,4836840.143529428041512295232,0.0010466235158813073,30.3842206725968,-12.786054044665814,-60.17329141220823,343236734.069485658,5762,5363
2022-05-13,1054,38746,1741764404,1741764404,5153,1.441674702855905974,11076089366.292082023268008785805,1.354,330352.120986159,10652087.1745426175476444697715,0.0011010284047517607,32.2446459333885,-6.308947744157567,-59.64139238482129,343501658.82339793,2753,2882
2022-05-14,829,38840,1741764452,1741764452,2926,1.528460513895459417,11630727212.4349852160120893092492,0.278,48512.106845803,1642620.2784214667047946327396,0.0011267163385849837,33.8600070213932,-8.795773212531804,-55.904897809979076,343494530.437827081,1602,1580
2022-05-15,947,38866,1741764475,1741764475,3731,1.637860386760634988,12443564874.5640902561390588140038,0.325,89044.543154291,3225162.2726350402559023772621,0.0011615332357970216,36.2196509565631,4.587010777990441,-53.15100444132767,343558387.392722298,2029,1709
2022-05-16,823,38929,1741764499,1741764499,5548,1.479738159971135544,11190563209.295621817047545631875,0.258999999,89239.400407714,2918949.708882316801626965525,0.0010943334757085037,32.7092035081625,-9.510872149579892,-58.02957154131954,342122766.96077435,2903,2808
2022-05-17,767,38979,1741764526,1741764526,8203,1.55792965759379295,11801010187.0400393439133823080848,0.269,501216.144772827,17265888.7160662107111192827244,0.001131735655527029,34.4479899463172,2.1916627358699268,-54.47011130074998,342574710.612445284,4236,4063
2022-05-18,1053,38903,1741764557,1741764557,2725,1.436929631385901729,10212439857.4809453064099173466432,0.293,114969.034992829,3427009.8361995910492749265186,0.0010360391806876843,29.8081116921034,-18.370532618550353,-61.63983907942549,342606065.186825248,1509,1295
2022-05-19,809,38991,1741764583,1741764583,4396,1.463876638356558334,10331487538.9291624991489357624185,0.264,66494.839635389,2005982.7903317254931591774105,0.0009970126952294823,30.1674957234445,24.261339453122492,-62.33914497186983,342470837.938997533,2330,1928
2022-05-20,899,39023,1741764610,1741764610,4148,1.414972906625144056,9914239784.4967215987974873410106,0.302,49658.406030157,1440299.5758592856006575189286,0.0009924685254444517,29.0041443332798,15.409034465136342,-62.950793655655765,341821488.356095747,2225,1946
2022-05-21,700,39047,1741764633,1741764633,2805,1.459074529520684112,10216221669.1340779385394642011344,0.237,234819.558705337,7013977.4782334578634428321168,0.0010152810387831503,29.8696476430864,37.93504220849339,-60.168987108849194,342026855.864123821,1521,1298
2022-05-22,867,39126,1741764655,1741764655,4286,1.61921957891611649,10903345442.543408456984027090445,0.254,32738.216390694,1043682.035571960967911212055,0.0010510271472772593,31.8796242017825,68.22149152285039,-57.01903149704794,342016122.070026306,2270,2615
2022-05-23,882,39188,1741764678,1741764678,4135,1.479228129581659677,9915768322.5850653975470512939884,0.308,45200.340681316,1310540.6907849972222636951856,0.0009967613383294524,28.9940445366316,84.18660318538092,-60.3089873634503,341993277.621454449,2222,2164
2022-05-24,976,39244,1741764701,1741764701,3844,1.513814338583074668,9938198015.1529122527938505007114,1.314,55732.384890783,1619632.4631477302761066641501,0.0009803398885439914,29.0608856290947,50.48964945365627,-59.531431105105234,341978497.902457262,2078,2085
2022-05-25,1798,39070,1741764727,1741764727,8328,1.423794207401163067,9325071437.998457045197647409671,0.472,68815.807621496,1878454.752380816654204508504,0.0009228998810006201,27.296849623749,39.64285765667972,-62.49922014942044,341617130.420991579,4400,4878
2022-05-26,1034,39060,1741764755,1741764755,8471,1.235901336582439987,8082308947.4283769445795389702392,0.444,92363.077901596,2188367.2143994469588358557712,0.0008077441295500035,23.6930953809372,14.484671511670987,-65.43312226911958,341125075.363988786,4458,4246
2022-05-27,1054,39056,1741764781,1741764781,3886,1.204908054977629218,7646447532.8584278551088666418108,0.396,61950.180217127,1389312.6221259033291058445956,0.0007838059642467553,22.4262886283228,17.156662864352782,-67.86355038153846,340959115.419637961,2141,1847
2022-05-28,845,39113,1741764808,1741764808,2861,1.343134614271846329,8499322638.849231815190619650113,0.275,30038.546270058,748803.739933937742873658566,0.0008582423250483108,24.928095161527,49.392197494228505,-62.9318636382341,340953553.962949319,1568,1271
2022-05-29,924,39162,1741764832,1741764832,3918,1.407488211273051266,8891305277.9277367047196388075505,0.262,58167.304290311,1516852.5547105260834744443685,0.000886080440626719,26.0774084894835,61.30783520205703,-58.884875296551236,340958162.369294603,2090,1782
2022-05-30,1059,39231,1741764858,1741764858,5830,1.511238050967615401,9419713862.8956761138314358010767,0.289,72996.218015407,2016825.7593874467100134264583,0.0008705955615919046,27.6291815414569,67.45370717351179,-51.20405557290787,340933510.779594743,3060,2918
2022-05-31,2149,39291,1741764889,1741764889,13054,1.470368303954575369,9042056339.241366559847336968827,0.389,96295.330284757,2555632.2056287181654763004437,0.0008337527037397023,26.5395237554241,46.804074878051345,-54.84622925828533,340701529.63439547,6722,6489
2022-06-01,1678,39290,1741764918,1741764918,5213,1.329795694946406787,8135853362.867363413350731346708,0.347,218899.112454868,5227968.7578256416316790351952,0.0008007465980078887,23.8830057335364,34.33891495090531,-60.508617339676924,340654499.42270197,2779,2375
2022-06-02,1137,39291,1741764946,1741764946,4406,1.379127764268813593,8393906744.9366088388889961495412,0.319999998,238172.806522892,5880524.8556469964403887163912,0.0008094002010081051,24.6901606505686,31.89171985144211,-58.52345395505973,339969709.542708142,2362,2303
2022-06-03,1046,39306,1741764972,1741764972,4275,1.290840355207666581,7794230225.7149264906027595726356,0.305999998,29053.863354851,666518.5972890626579059902644,0.0007733892436535642,22.9407906669244,12.925965394631778,-65.71517956609648,339754210.693029899,2290,1952
2022-06-04,866,39320,1741764999,1741764999,2652,1.392355933615141201,8307894934.901453611369678301922,0.154,52807.175796987,1291127.582784559649233647411,0.0008206738883841058,24.449851053353,33.74161950783471,-58.61512697631832,339793273.863814674,1403,1332
2022-06-05,941,39368,1741765026,1741765026,5036,1.386233246554851514,8217406925.9814874567366475309072,0.262,143319.282679785,3467969.953804732829521390116,0.0008088644550470486,24.1975112417576,41.30514539786552,-57.58257787838477,339597194.268504922,2649,2365
2022-06-06,904,39386,1741765050,1741765050,4243,1.484594929617818135,8782426753.9867509947156564428164,0.301,320650.84922858,8293658.671866598330108679858,0.0008254805624698547,25.8650762716501,49.08547584841377,-53.13902843447175,339547684.365922164,2272,2081
2022-06-07,1583,39427,1741765076,1741765076,4474,1.452522298823376422,8377266765.7897666899502164166604,0.259,897128.123065106,22125099.0784280095865931922004,0.0007910862557182356,24.6621396761434,58.27975980314198,-52.07405309115998,339681263.499347006,2366,2640
2022-06-08,881,39448,1741765102,1741765102,6008,1.447066858617415927,8331655579.428189862198874042491,0.242,53264.468664584,1306410.5215277690997056636696,0.00081138314238375,24.5268666764419,64.95774916691015,-42.63077584550775,339695065.38846889,3124,2916
2022-06-09,706,39486,1741765128,1741765128,5091,1.49370052220486771,8215418349.283002407332028037751,0.201,79562.887619813,1937892.613904658567255889907,0.0008101499212750856,24.356740584439,58.971008967896836,-45.16392123655615,337295473.538510209,2646,2475
2022-06-10,779,39515,1741765156,1741765156,1992,1.358167007915131577,7508437119.8513819340444327898757,0.174,2439372.808113145,53984143.3491105338135663558015,0.0007612670414637232,22.1303374250807,55.363854869644484,-28.229859358938057,339282541.229666851,1083,889
2022-06-11,762,39537,1741765182,1741765182,2480,1.220276882867041724,6733147412.6114640379779692663885,0.23,53721.529999476,1066036.173358229369603048382,0.0006996893213709682,19.8437418548695,48.70876055634448,-34.69063410019808,339308355.342226043,1355,1172
2022-06-12,910,39621,1741765207,1741765207,3795,1.081331944204715118,5961747321.2485966539066105008982,0.334,52792.929853526,927541.4041167666559764466244,0.0006548355844680013,17.5694246689894,28.791939583767682,-45.51211787133717,339325130.649910953,2065,1752
2022-06-13,1223,39741,1741765232,1741765232,5525,0.967140739104628447,5330969637.1850188011642848526513,0.443,381857.200269919,5994167.9345923563703214535319,0.0007034068075349347,15.6974071206601,6.5868345028025805,-53.640272104071705,339608293.026220713,2984,2820
2022-06-14,782,39812,1741765259,1741765259,9195,1.016118930995470558,5581079152.9459162538176903332889,0.329,68938.652547079,1133045.7416699609726662804841,0.0007446049508418681,16.4355655326479,8.968100774787072,-54.62251816739352,339573295.598472791,4762,4410
2022-06-15,1050,39873,1741765285,1741765285,3669,1.123977076668577343,6159486816.5814558976027071584768,0.267,38566.409293422,699677.9840318704345449994752,0.0008055738543081945,18.1421604150016,22.471742266900904,-44.53499789295001,339512311.416242798,1968,1767
2022-06-16,951,39944,1741765309,1741765309,4244,0.97127034692228981,5328029279.7060993646492673534454,0.278999999,678075.523134425,10626047.491584058413899663085,0.000771578250300278,15.6708908212242,11.957261518544382,-54.508547971462825,339995303.425250787,2261,2762
2022-06-17,777,40027,1741765334,1741765334,3970,0.994969880749752577,5454279477.6931396284384919092378,0.294999999,66296.839485589,1063461.6862978326852518152454,0.0007838244001817495,16.0409107666286,8.47658493261177,-46.186088765636,340023054.616087323,2132,1866
2022-06-18,920,40059,1741765358,1741765358,2768,0.922564499998416877,5047840586.519034901631040122179,0.236,31863.303281551,473131.972121825446248596729,0.0007809460666885829,14.848804844279,9.146415133735653,-50.778795229133536,339949284.771150101,1502,1269
